Mon,Day,Hr,Dhw_CZ4_ERWH_SF_bc,Dhw_CZ4_HPWH_SF_bc,Dhw_CZ4_HPWH_bu_SF_bc,Dhw_CZ4_HPWH_bu2_SF_bc,Dhw_CZ4_ERWH_SF_3_to_6,Dhw_CZ4_HPWH_SF_3_to_6,Dhw_CZ4_HPWH_bu_SF_3_to_6,Dhw_CZ4_HPWH_bu2_SF_3_to_6,Dhw_CZ4_ERWH_SF_10_to_1,Dhw_CZ4_HPWH_SF_10_to_1,Dhw_CZ4_HPWH_bu_SF_10_to_1,Dhw_CZ4_HPWH_bu2_SF_10_to_1,Dhw_CZ4_NG,Dry Bulb,Wet Bulb,Dew Point
1,2,7,0,6.64233,1.83534,0,0,4.77783,0,0,0,4.77783,0,0,17.0444,40.1,40.01,39.92
1,2,8,0,2.66032,0.151046,0,0,1.90033,0,0,0,1.90033,0,0,17.0459,39.92,39.92,39.92
1,2,9,12.5428,0,1.91411,0,0,0.122103,0,0,1.27988,0.122103,1.64353,0,52.7115,41.36,41.36,41.36
1,2,10,30.1981,0.0662327,2.62672,0,0,2.42235,0,0,15.3585,2.42235,3.54881,0,39.4682,43.52,43.34,43.16
1,2,11,19.6578,7.31646,1.82465,0,0,6.10998,0,0,27.634,6.10998,14.0695,6.51383,3.04118,47.84,46.12,44.6
1,2,12,0,1.23613,3.68156,0,6.65535,0.195297,1.23492,0,1.51207,0.195297,15.3153,0,15.6641,54.5,49.34,44.96
1,2,13,0,0,3.50199,0,5.63145,0,1.79439,0,0,0,15.4488,0,2.23622,50,48.08,46.4
1,2,14,4.60755,1.54947,2.22077,0,0,0.349037,1.88013,0,0,0.349037,1.23495,0,10.3387,50.36,48.06,46.04
1,2,15,10.5008,3.64553,4.7812,0,0,1.04816,0.224713,0,0,1.04816,0,0,4.36592,52.16,48.14,44.6
1,2,16,0,3.40324,4.55507,0,0,2.5513,0,0,0,2.5513,0,0,0.690595,51.8,47.63,43.88
1,2,17,0,1.68988,1.82228,0,0,3.66937,0,0,0,3.66937,0,0,5.1047,48.92,45.59,42.44
1,2,18,0,2.93665,0,0,0,2.84252,0,0,0,2.84252,0,0,3.42585,47.12,44.83,42.62
1,2,19,22.7818,3.0424,1.71134,0,0,0.890992,0,0,0,0.890992,0,0,32.5612,45.86,44.62,43.52
1,2,20,7.59794,0.423047,1.62875,0,0,2.74951,0,0,0,2.74951,0,0,4.86274,44.6,44.6,44.6
1,2,21,0,3.9733,1.28551,0,11.2629,0.974386,1.29565,0,11.5189,0.974386,1.30076,0,16.9735,44.6,44.03,43.52
1,2,22,0,0,1.79363,0,1.27988,0,1.80897,0,0.767925,0,1.81625,0,1.72153,44.24,43.56,42.8
1,2,23,0,0,2.88402,0,0,0,3.24988,0,12.5428,0,1.75025,0,29.2936,42.8,42.62,42.44
1,2,24,0,0.260954,1.33843,0,0,3.73645,1.91547,0,2.30377,3.73645,0,0,0.779936,37.94,37.86,37.76
1,3,1,0,3.1591,0,0,0,5.41663,1.50969,0,0,5.41663,0,0,2.59767,33.8,33.72,33.62
1,3,2,0,2.5243,0.974291,0,0,0.123229,0,0,0,0.123229,0,0,0.146142,30.74,30.66,30.56
1,3,3,0,0.394216,2.02033,0,0,0,0,0,0,0,0,0,1.3571,28.76,28.68,28.58
1,3,4,0,0.178872,1.91542,0,59.7314,0,15.0203,0,0,0,0,0,0.124195,28.04,27.96,27.86
1,3,5,0,8.05608,2.95223,0,10.7676,3.31917,15.4814,0,0,3.31917,0,0,0.146142,28.76,28.68,28.58
1,3,6,0,11.2289,0.284144,0,0,6.03586,14.0844,0,0,6.03586,0,0,4.71415,30.74,30.66,30.56
1,3,7,7.93522,2.79786,3.58611,0,0,2.62633,0,0,0,2.62633,0.0851008,0,44.7208,33.8,33.72,33.62
1,3,8,49.1656,0,3.88871,0,0,0,0,0,0,0,3.25722,0,66.8114,33.8,33.72,33.62
1,3,9,10.9374,3.78931,5.40359,0,8.44717,1.83383,0.257812,0,8.44717,1.83383,5.29897,0,32.7966,34.7,34.47,34.16
1,3,10,0,6.07025,4.57259,0,5.88742,5.02091,1.77501,0,5.88742,5.02091,4.91412,0,27.0158,38.84,37.51,35.96
1,3,11,13.3107,9.37308,3.26499,0,12.7987,3.73109,3.06755,0,77.8164,3.73109,14.9402,0,68.0127,45.14,41.3,37.04
1,3,12,15.3585,3.68913,6.83468,0,15.3585,3.26368,2.00072,0,56.0232,3.26368,14.6068,5.25602,39.2869,48.2,42.22,35.6
1,3,13,26.3275,3.91284,4.87557,0,2.73889,4.2218,1.78852,0,2.73878,4.2218,15.2882,1.42058,12.4964,48.74,42.38,35.24
1,3,14,10.86,1.28077,2.53418,0,0,3.74823,1.85259,0,0,3.74823,2.58993,0,13.3465,51.44,43.21,33.8
1,3,15,0,0,1.80461,0,0,0.617381,1.30213,0,0,0.617381,1.86538,0,11.2944,50,42.48,33.8
1,3,16,0,0,3.09931,0,0,3.06549,0,0,0,3.06549,0.639744,0,20.1471,50,42.62,34.16
1,3,17,14.0786,3.09574,3.65747,0,0,5.84389,2.39078,0,0,5.84389,0,0,51.8239,49.28,42.66,35.24
1,3,18,7.11492,8.87238,4.61296,0,12.7987,5.40035,5.14668,0,0,5.40035,0.59323,0,50.8332,48.56,42.48,35.78
1,3,19,13.4974,8.50821,4.65746,0,22.0139,3.41647,5.4021,0,10.239,3.41647,1.74867,0,23.5147,47.3,41.77,35.6
1,3,20,0,10.241,2.49726,0,5.63145,0,3.62373,0,1.79182,0,1.83132,0,6.90367,45.86,41.04,35.6
1,3,21,0,0.552657,3.67076,0,0,0,3.14012,0,0,0,1.42546,0,9.12857,43.16,39.68,35.6
1,3,22,0,0,4.6643,0,0,0.904894,0.416135,0,0,0.904894,0,0,19.2674,40.64,38.31,35.6
1,3,23,0,0,3.52322,0,0,3.18105,0,0,0,3.18105,0,0,1.05134,37.4,36.38,35.06
1,3,24,0,4.36033,0.439722,0,0,3.28395,0,0,0,3.28395,0,0,9.68499,34.52,34.44,34.34
1,4,1,0,1.40541,2.31738,0,0,5.62761,0,0,0,5.62761,0,0,1.14062,32,32,32
1,4,2,0,2.46997,2.74615,0,0,0.195116,1.40118,0,0,0.195116,0,0,0.370607,30.2,30.12,30.02
1,4,3,0,0,0.717895,0,0,1.28426,1.82128,0,0,1.28426,0,0,0,28.94,28.86,28.76
1,4,4,0,5.00012,0,0,76.3193,6.05264,14.9076,0,30.2437,6.05264,0,0,0,28.58,28.5,28.4
1,4,5,0,1.75273,0.657062,0,22.3029,0,15.3586,0,11.7046,0,0,0,0,28.94,28.86,28.76
1,4,6,5.63145,0,1.84597,0,0,0,15.0484,0,0,0,0,0,4.35272,30.2,30.12,30.02
1,4,7,32.1435,0,2.157,0,0,0,0,0,10.7509,0,1.28101,0,56.633,32,31.54,30.92
1,4,8,27.1879,0,4.26736,0,14.0786,3.24133,1.99982,0,9.47107,3.24133,2.59341,0,85.2211,32,31.31,30.38
1,4,9,32.855,7.43883,6.67603,0,7.67925,3.86044,3.51693,0,7.67925,3.86044,7.01299,0,59.874,32.36,31.67,30.74
1,4,10,25.9405,12.9393,5.30394,0,14.8465,8.02808,4.04089,0,14.8465,8.02808,8.54476,0,66.9732,35.24,34.17,32.72
1,4,11,26.0044,11.4051,7.85161,0,0,8.10161,4.12619,0,75.0913,8.10161,12.3766,18.9841,31.6937,42.62,39.37,35.6
1,4,12,17.513,9.80856,7.44158,0,0,2.77706,5.40701,0,35.4662,2.77706,14.893,0,41.129,46.94,41.82,36.14
1,4,13,19.2687,5.5587,8.61951,0,19.1981,1.68249,2.91424,0,16.8906,1.68249,13.8419,4.53929,49.2496,50,43.13,35.6
1,4,14,11.1961,3.57382,6.53794,0,17.4063,3.59126,2.14215,0,11.2629,3.59126,5.23715,0.0017939,44.225,50.36,43.31,35.6
1,4,15,15.3585,5.29813,3.48946,0,15.3585,6.82509,3.46589,0,15.3585,6.82509,3.50127,0,34.6259,51.8,44.18,35.96
1,4,16,3.70184,2.35036,3.60948,0,2.93014,3.85144,3.60596,0,2.93011,3.85144,3.64013,0,10.3332,51.8,44.61,37.04
1,4,17,0,0,3.71204,0,12.0308,0.911453,5.16163,0,0,0.911453,3.77452,0,24.6423,51.08,43.91,36.14
1,4,18,0,0,2.72534,0,0,1.0496,3.72393,0,0,1.0496,0.680786,0,10.682,49.64,42.95,35.6
1,4,19,0,0,3.69589,0,0,0.252235,2.79098,0,0,0.252235,0,0,18.1797,48.2,42.46,36.14
1,4,20,12.2868,0.467097,2.63213,0,6.1434,3.66876,0.674358,0,0,3.66876,0.433667,0,47.3009,47.84,43.63,39.2
1,4,21,18.2416,5.58218,3.21736,0,8.95912,2.44769,1.74968,0,0,2.44769,1.80276,0,23.3227,46.4,42.87,39.2
1,4,22,11.0069,4.36055,3.6362,0,11.0069,5.02412,1.76438,0,22.0139,5.02412,3.03589,0,41.4472,46.04,42.69,39.2
1,4,23,15.8956,8.4126,2.084,0,15.8993,4.08429,1.71669,0,18.459,4.08429,3.5769,0,38.1047,44.24,41.79,39.2
1,4,24,8.53788,8.58193,1.73978,0,20.2203,6.81115,1.74444,0,0,6.81115,3.67828,0,7.44985,39.56,39.06,38.48
1,5,1,0,8.27577,2.44813,0,0,4.55516,1.80698,0,0,4.55516,2.55348,0,0.131635,35.6,35.55,35.42
1,5,2,0,6.8055,4.65599,0,0,2.20499,1.86379,0,0,2.20499,0,0,0.0627145,32.54,32.46,32.36
1,5,3,0,0,4.14859,0,0,0,0.748205,0,0,0,0,0,0.0743967,30.74,30.66,30.56
1,5,4,0,3.62366,0.625668,0,89.6411,0,14.7599,0,29.892,0,0,0,0,30.2,30.12,30.02
1,5,5,0,0,2.52174,0,13.9629,1.69545,15.2342,0,7.43867,1.69545,0,0,0.0371984,30.74,30.66,30.56
1,5,6,0,0,3.13268,0,0,0,14.7496,0,0,0,0,0,0.0371984,32.54,32.46,32.36
1,5,7,0,4.60155,1.54168,0,0,6.48164,0.158592,0,0,6.48164,1.2986,0,1.12205,35.6,34.38,32.72
1,5,8,4.35158,1.3339,0,0,0,2.52641,0,0,0,2.52641,1.5448,0,31.1036,35.6,34.07,32
1,5,9,13.5891,0,2.07804,0,0,0,0,0,0,0,2.57365,0,14.2752,36.5,34.74,32.36
1,5,10,0,2.814,2.21439,0,0,0,0,0,0,0,3.27206,0,8.24923,42.26,38.49,33.8
1,5,11,0,0,2.30848,0,0,0,0,0,44.0271,0,15.2024,0,4.0879,46.94,41.08,34.16
1,5,12,0,2.21832,2.93066,0,2.30377,3.2258,0,0,7.00315,3.2258,15.6175,0,0.598027,50.36,43.2,35.24
1,5,13,0,5.3523,0,0,10.239,3.21358,0,0,0,3.21358,13.9155,0,6.6266,52.16,43.6,33.8
1,5,14,0,2.11571,0,0,0,0,0,0,0,0,0.0322316,0,3.64052,53.96,44.32,33.44
1,5,15,7.42327,0,0.599498,0,0,0,0,0,4.86352,0,0,0,54.7688,55.76,44.92,32.72
1,5,16,22.2698,0,5.37345,0,0,0,1.17193,0,9.2151,0,0,0,18.6147,56.84,46.3,35.24
1,5,17,14.6925,0.278268,3.8068,0,12.7987,2.43548,1.80876,0,0,2.43548,0,0,5.86607,56.12,45.52,33.98
1,5,18,0,2.84273,2.86429,0,0,5.01664,1.88004,0,0,5.01664,1.40409,0,6.42837,54.32,44.24,32.72
1,5,19,0,7.35136,3.29455,0,0,5.05668,0.673467,0,0,5.05668,1.83375,0,11.0033,53.06,43.52,32.36
1,5,20,0,3.65755,2.18483,0,0,2.92511,1.73372,0,0,2.92511,1.23498,0,28.7272,49.46,42.34,34.16
1,5,21,0,1.69275,0.551313,0,0,0,1.78344,0,0,0,0,0,2.43398,46.04,41.13,35.6
1,5,22,0,0,1.75914,0,0,0,1.85022,0,0,0,0,0,10.3088,44.24,40.12,35.24
1,5,23,0,0,0.628931,0,0,0,1.13629,0,0,0,0,0,8.74399,42.44,38.73,34.16
1,5,24,0,1.73478,1.78765,0,0,1.21079,0,0,0,1.21079,0,0,10.3977,42.44,38.87,34.52
1,6,1,7.93522,4.07172,1.85831,0,0,7.04504,0,0,0,7.04504,0,0,9.7061,42.44,39.02,34.88
1,6,2,5.41436,5.19845,0.771789,0,0,1.13194,0,0,0,1.13194,0,0,0,42.62,39.26,35.24
1,6,3,0,3.0982,0,0,0,0,0.263903,0,0,0,0,0,0.23204,42.62,39.37,35.6
1,6,4,0,0,0.749735,0,46.0755,0,14.9555,0,0,0,0,0,0.197924,42.62,39.57,35.96
1,6,5,0,0.244261,2.04169,0,15.7104,1.65796,14.9767,0,0,1.65796,0,0,0.0711235,42.8,39.82,36.32
1,6,6,0,2.12544,2.62899,0,0,1.92456,13.6697,0,0,1.92456,1.5899,0,15.0749,42.8,39.97,36.68
1,6,7,0,0,3.01197,0,0,0,0.0641172,0,0,0,1.82559,0,30.4821,42.8,40.13,37.04
1,6,8,5.37547,0,2.76955,0,0,0,0,0,0,0,1.60147,0,15.727,42.8,40.28,37.4
1,6,9,22.4435,1.10863,3.68236,0,0,1.8986,0,0,0,1.8986,0,0,14.9123,43.16,40.46,37.4
1,6,10,33.5029,5.75414,2.70577,0,0,8.03239,0,0,6.1434,8.03239,0,0,58.0617,44.96,41.37,37.4
1,6,11,20.0269,6.79895,1.94094,0,0,1.30918,0,0,89.9318,1.30918,14.6611,0,34.3978,46.76,42.28,37.4
1,6,12,9.16942,6.43428,4.13769,0,0.255975,2.84924,0.0570964,0,32.4301,2.84924,15.0258,0,51.5565,48.92,43.36,37.4
1,6,13,20.222,4.63213,5.04496,0,15.3585,5.33614,1.71514,0,15.6624,5.33614,14.2376,0,25.9222,51.8,44.61,37.04
1,6,14,19.385,3.54717,3.61036,0,10.239,5.98709,1.78758,0,8.95912,5.98709,2.60604,0,11.5506,51.8,44.18,35.96
1,6,15,0,3.74306,3.44481,0,3.32768,2.7375,2.12257,0,3.32768,2.7375,1.86111,0,36.2225,52.16,45.07,37.76
1,6,16,0,3.94677,3.58324,0,0,2.28047,3.28161,0,0,2.28047,0,0,2.75653,53.6,46.33,39.2
1,6,17,1.79183,3.50735,4.58672,0,0,2.87559,1.84237,0,0,2.87559,0,0,8.45031,53.78,46.34,39.02
1,6,18,13.9551,0,5.10239,0,13.5667,0,1.87398,0,0,0,1.42317,0,9.93563,53.6,45.9,38.12
1,6,19,5.63145,0,1.79809,0,0,2.12506,0.607006,0,0,2.12506,1.81537,0,39.1892,53.6,45.75,37.76
1,6,20,7.25789,1.30469,1.85663,0,3.83962,4.37491,1.94094,0,1.79183,4.37491,2.25888,0,30.3839,53.42,46.32,39.38
1,6,21,0,6.44791,3.51432,0,15.3585,5.16833,3.5282,0,12.0308,5.16833,2.17278,0,24.504,52.52,46.28,40.28
1,6,22,2.30377,5.1781,3.56056,0,0.303648,1.40242,3.61929,0,0,1.40242,1.78369,0,24.8609,51.44,46.27,41.36
1,6,23,13.0271,1.80474,4.05062,0,0,0,2.99573,0,9.72705,0,1.79041,0,10.8257,51.62,46.11,40.82
1,6,24,0,0,4.53973,0,13.3107,0,3.60462,0,3.83962,0,1.8623,0,12.7003,51.98,46.02,40.28
1,7,1,0,0,1.83395,0,0,0,2.81051,0,0,0,0.945207,0,0,52.16,45.86,39.74
1,7,2,0,1.68293,1.87979,0,0,2.58372,1.04385,0,0,2.58372,0,0,10.4032,52.34,45.74,39.2
1,7,3,0,2.46141,2.31675,0,0,1.16898,0,0,0,1.16898,0,0,4.85899,52.7,45.76,38.84
1,7,4,0,4.42285,1.13444,0,92.1509,4.28667,14.9396,0,30.717,4.28667,0,0,0,52.88,45.63,38.3
1,7,5,0,3.57313,0.144317,0,29.6628,4.32351,15.3366,0,8.56188,4.32351,0,0,0,53.06,45.5,37.76
1,7,6,0,4.4933,1.78034,0,8.76375,2.39247,15.0903,0,0,2.39247,0,0,1.07566,53.42,45.45,37.22
1,7,7,0,3.01079,1.85806,0,0,2.65934,0.0318407,0,0,2.65934,0.204946,0,9.96577,53.6,45.31,36.68
1,7,8,5.1195,0,2.52512,0,0,0,0,0,10.239,0,2.77414,0,119.8,54.14,45.35,36.14
1,7,9,49.3772,0.0579912,6.60167,0,0,1.61843,0,0,2.55975,1.61843,5.34385,0,17.4493,55.4,44.5,32
1,7,10,14.6171,3.41511,7.42995,0,0,5.13707,0,0,0,5.13707,5.60306,0,8.67831,55.94,44.69,31.82
1,7,11,0,0.45566,3.82135,0,0,1.04517,0,0,43.2797,1.04517,14.05,6.46662,0.797696,59,45.75,30.74
1,7,12,11.2629,8.04499,0.117918,0,0,6.88323,0,0,1.6753,6.88323,15.3628,0,1.4588,59,46.19,32
1,7,13,2.89089,4.72029,1.8124,0,0,1.10867,0,0,0,1.10867,15.6709,0,3.40784,59,46.63,33.26
1,7,14,0,0,1.89187,0,0,0,0,0,0,0,0,0,12.2181,59.36,48.97,39.2
1,7,15,0,0,0.757311,0,0,0,0,0,0,0,0,0,7.46057,60.8,49.86,39.92
1,7,16,0,0,1.88424,0,0,0.242806,2.19786,0,0,0.242806,0,0,53.2296,60.44,50.79,42.44
1,7,17,0,4.22041,1.68367,0,0,3.84022,3.6263,0,0,3.84022,0,0,6.20725,57.02,48.75,41.18
1,7,18,0,5.12266,0.0349917,0,0,4.93712,2.9991,0,0,4.93712,0,0,4.8497,53.6,46.62,39.92
1,7,19,10.7509,1.06421,0,0,1.0239,0.337305,0,0,0,0.337305,0,0,17.0746,51.98,45.69,39.56
1,7,20,5.19076,1.03262,1.03651,0,13.0547,2.57854,0,0,0,2.57854,0,0,4.97225,59,49.54,41
1,7,21,0,2.61488,1.88565,0,0,0.893922,0,0,0,0.893922,0,0,8.72221,59,49.54,41
1,7,22,0,0,1.10318,0,0,1.26119,0,0,0,1.26119,0,0,2.63112,59,49.7,41.36
1,7,23,12.0308,3.18745,7.11509,0,0,2.99661,2.85548,0,12.7987,2.99661,0,0,53.6928,58.64,50.16,42.8
1,7,24,2.23527,1.13897,8.47571,0,0,3.52094,3.57497,0,2.81572,3.52094,0,0,0.416835,58.64,49.38,41
1,8,1,0,3.19159,2.5159,0,0,1.9012,3.7198,0,0,1.9012,0,0,0.434573,58.82,48.8,39.38
1,8,2,0,7.84778,0,0,0,7.43033,1.65037,0,0,7.43033,0,0,0.207042,58.82,48.12,37.58
1,8,3,0,4.65931,1.43065,0,0,1.89481,0,0,0,1.89481,0,0,0,58.82,47.4,35.78
1,8,4,0,1.71023,0.848908,0,89.6296,1.06418,15.0216,0,30.717,1.06418,0,0,0,58.82,46.85,34.16
1,8,5,0,0,0,0,23.1149,0.556376,15.4218,0,11.0784,0.556376,0,0,0,58.82,46.23,32.36
1,8,6,0,0,0.975963,0,0,0,13.7882,0,0,0,0,0,0.491252,59,45.75,30.74
1,8,7,0.51195,0,0.672205,0,0,0,0,0,0,0,0,0,19.496,59,45.19,29.12
1,8,8,19.7101,0,2.55938,0,0,0,0,0,0,0,2.33016,0,22.1811,59,44.61,27.32
1,8,9,20.0451,2.10575,4.63832,0,6.39937,3.78287,0.721542,0,8.44717,3.78287,3.47542,0,62.4533,59.36,45.92,30.74
1,8,10,16.5749,4.60734,5.23678,0,5.63145,2.57813,1.79738,0,11.5682,2.57813,3.5717,0,20.8175,62.06,47.88,32.72
1,8,11,11.8807,0.874334,1.82166,0,0,1.24838,1.8732,0,46.0755,1.24838,13.7542,8.52311,8.31513,66.2,50.16,34.16
1,8,12,0,3.29837,1.82575,0,0,3.3172,0.542757,0,12.0529,3.3172,15.2754,0,1.79286,66.92,48.44,27.86
1,8,13,0,2.76968,3.88503,0,0,2.38783,0,0,0,2.38783,15.7605,0,0.963062,70.16,49.53,26.6
1,8,14,0,1.4029,4.57953,0,0,2.41089,0,0,0,2.41089,1.14734,0,7.50369,71.6,51.83,32
1,8,15,0,2.96155,0.106107,0,0,5.71542,0,0,0,5.71542,0,0,8.72958,71.24,52.07,33.26
1,8,16,0,6.87874,0,0,0,3.09538,0,0,0,3.09538,0,0,24.5963,69.08,52.75,38.12
1,8,17,0,0.412151,1.9162,0,8.44717,0,0.975592,0,8.44717,0,0,0,37.2843,66.02,52.78,41.54
1,8,18,12.5428,0,2.32995,0,9.72705,0,1.79336,0,5.1195,0,0,0,10.3581,62.96,52.19,43.16
1,8,19,13.585,0,4.88092,0,8.95912,0,1.87116,0,0,0,0,0,4.19928,60.8,51.26,43.16
1,8,20,1.86698,0,3.4726,0,0,1.61406,0.641206,0,0,1.61406,0,0,5.04806,58.64,50,42.44
1,8,21,0,1.72562,0.804949,0,0,0,1.28911,0,0,0,0,0,7.1607,56.66,48.52,41
1,8,22,0,0,0,0,0,0,1.8247,0,0,0,0.405247,0,5.25382,53.6,47.12,41
1,8,23,0,0.527428,1.67956,0,0,1.25476,1.88982,0,0,1.25476,1.79237,0,1.32605,53.96,47.73,41.9
1,8,24,0,3.74158,0.127401,0,0,3.7294,0.163487,0,0,3.7294,1.87327,0,4.59337,50.9,46.1,41.54
1,9,1,0,1.53876,0,0,0,0.258439,0,0,0,0.258439,0.731833,0,0.390336,48.2,44.67,41.18
1,9,2,12.5428,3.3161,1.44066,0,0,4.82204,0,0,0,4.82204,0,0,9.81561,46.22,43.57,40.82
1,9,3,21.0822,4.4952,4.37532,0,0,4.21857,0,0,0,4.21857,0,0,4.84999,44.96,42.72,40.46
1,9,4,0,6.29346,1.63778,0,33.5327,2.22069,15.0949,0,2.81573,2.22069,0,0,0.0653296,44.42,42.36,40.28
1,9,5,0,0,0,0,17.3585,1.1239,15.4993,0,13.391,1.1239,0,0,0,44.96,42.46,39.92
1,9,6,0,3.16051,1.38841,0,0,1.76516,13.9613,0,0,1.76516,0,0,0.637698,46.22,42.91,39.56
1,9,7,0,0.455833,1.56298,0,0,0,0,0,0,0,0,0,6.17498,48.2,43.8,39.2
1,9,8,11.7748,0.594672,2.04061,0,0,2.93628,0,0,9.98302,2.93628,0.0855055,0,83.0003,48.92,43.99,38.84
1,9,9,51.8853,3.14039,4.34727,0,11.0069,0.596457,0.953293,0,31.9969,0.596457,3.45496,0,115.886,53.06,45.35,37.4
1,9,10,29.5821,5.16593,5.2394,0,21.7579,5.04276,3.5738,0,23.5497,5.04276,7.11627,0,10.1679,58.1,47.6,37.04
1,9,11,3.46136,5.77688,5.44407,0,0,5.54811,3.74528,0,39.3307,5.54811,14.7634,0,18.8733,61.16,48.54,35.96
1,9,12,0,1.28011,5.68651,0,0,0.934808,0.768177,0,1.69742,0.934808,15.2344,0,5.58711,62.96,50,37.76
1,9,13,0,0,5.60717,0,0,6.16776,0,0,0,6.16776,15.689,0,8.21403,65.12,51.52,39.2
1,9,14,0,3.9713,1.48008,0,0,4.15445,0,0,0,4.15445,0.0644686,0,4.70212,67.1,52.32,39.2
1,9,15,6.65535,7.89228,2.40306,0,0,2.8596,0.487986,0,0,2.8596,0.46087,0,54.5203,62.96,51.27,41
1,9,16,15.3585,3.86779,4.41524,0,0.767925,3.92592,2.94269,0,0.767925,3.92592,1.78254,0,38.3711,64.04,55.85,50
1,9,17,16.6265,5.59536,4.02982,0,12.2868,3.45745,3.66134,0,12.2868,3.45745,1.83831,0,22.6733,62.96,55.88,50.9
1,9,18,9.02974,2.08897,2.51288,0,7.1673,1.29523,2.94418,0,0,1.29523,1.87268,0,23.6152,62.6,55.25,50
