Mon,Day,Hr,Dhw_CZ9_ERWH_SF_bc,Dhw_CZ9_HPWH_SF_bc,Dhw_CZ9_HPWH_bu_SF_bc,Dhw_CZ9_HPWH_bu2_SF_bc,Dhw_CZ9_ERWH_SF_3_to_6,Dhw_CZ9_HPWH_SF_3_to_6,Dhw_CZ9_HPWH_bu_SF_3_to_6,Dhw_CZ9_HPWH_bu2_SF_3_to_6,Dhw_CZ9_ERWH_SF_10_to_1,Dhw_CZ9_HPWH_SF_10_to_1,Dhw_CZ9_HPWH_bu_SF_10_to_1,Dhw_CZ9_HPWH_bu2_SF_10_to_1,Dhw_CZ9_NG,Dry Bulb,Wet Bulb,Dew Point
1,1,18,15.3585,3.93432,5.31997,0,15.3585,1.75427,1.74947,0,0,1.75427,0,0,5.8306,57.92,46.97,35.78
1,1,19,0.893029,3.17025,2.92104,0,3.66598,0,1.83311,0,0,0,0,0,3.14872,57.02,47.28,37.58
1,1,20,0,1.41164,2.55187,0,0,0,1.86082,0,0,0,0,0,19.8444,55.22,47.16,39.38
1,1,21,3.83962,2.38404,1.69286,0,3.58365,2.22147,1.66876,0,0,2.22147,0.372778,0,38.0226,53.42,47.2,41.36
1,1,22,12.3885,3.7357,1.75018,0,11.546,5.10632,1.74986,0,10.239,5.10632,2.98248,0,28.4173,51.8,47.98,44.6
1,1,23,0,2.04954,1.82856,0,0,1.38419,1.82817,0,2.81572,1.38419,3.66,0,1.54944,51.44,46.02,40.82
1,1,24,0,0,3.28933,0,0,0,1.8503,0,0,0,2.62201,0,0.0533486,48.2,43.79,39.2
1,2,1,0,0,3.0416,0,0,0.057268,0,0,0,0.057268,0,0,0,48.38,43.88,39.2
1,2,2,0,1.52442,0.671349,0,0,3.81544,1.21165,0,0,3.81544,0,0,5.3053,50,44.76,39.56
1,2,3,0,4.79377,0.248754,0,0,0.411126,1.78748,0,0,0.411126,0,0,4.05128,50.18,46.34,42.8
1,2,4,0,0.397138,1.62034,0,90.649,0,14.796,0,0,0,0,0,0,51.62,47.02,42.8
1,2,5,0,3.74921,0,0,19.7266,1.87474,14.9942,0,0,1.87474,1.76953,0,0,50.36,46.26,42.44
1,2,6,0,3.75095,0.557269,0,0,3.57517,13.5533,0,0,3.57517,2.1614,0,3.16369,50.18,45.59,41.18
1,2,7,0,0,3.01065,0,0,5.86043,0.0957014,0,0,5.86043,1.8818,0,16.2784,51.8,47.1,42.8
1,2,8,0,3.63808,2.25816,0,0,2.02514,0,0,0,2.02514,0.308442,0,16.5201,51.08,47.84,44.96
1,2,9,2.81573,3.50754,3.7332,0,0,1.59838,0,0,0.51195,1.59838,0,0,50.2949,50,47.73,45.68
1,2,10,22.7818,3.58179,3.16311,0,0,1.33567,0,0,14.0786,1.33567,2.44396,0,37.8318,48.92,47.79,46.76
1,2,11,16.7446,0.519029,1.84166,0,0,0,0,0,30.717,0,14.8836,0,2.94819,48.2,47.9,47.66
1,2,12,0,0,1.86368,0,0,0,1.00974,0,11.529,0,15.3148,0,15.1379,48.2,48.2,48.2
1,2,13,0,1.94217,1.91214,0,0,3.3621,1.80143,0,8.48988,3.3621,15.2282,0,2.16666,50,48.98,48.2
1,2,14,0,3.44875,4.35957,0,0,2.59305,1.85576,0,0,2.59305,0.415541,0,10.0004,50.18,49.16,48.38
1,2,15,0,7.29757,4.53077,0,0,4.26047,0,0,0,4.26047,0,0,4.23899,51.8,50.78,50
1,2,16,0,3.10856,2.18647,0,0,0.963258,0,0,0,0.963258,0,0,0.668609,51.8,50.68,49.82
1,2,17,12.5428,0,1.38594,0,0,0,0,0,0,0,0,0,4.93533,51.98,50.36,49.1
1,2,18,2.88968,0,0,0,0,0.856735,0,0,0,0.856735,0,0,3.32045,51.8,49.77,48.2
1,2,19,20.99,0,0,0,14.8465,4.32003,0,0,0,4.32003,0,0,31.1916,51.8,49.77,48.2
1,2,20,9.59721,1.16386,0.670555,0,2.0478,4.97578,1.33957,0,0,4.97578,0,0,4.70074,51.8,49.77,48.2
1,2,21,0,0.982167,3.17555,0,0,0,3.13263,0,0,0,1.31051,0,16.1756,51.8,49.77,48.2
1,2,22,0,1.97309,2.24859,0,0,0,3.45399,0,0,0,1.8277,0,1.67102,51.8,49.77,48.2
1,2,23,13.3107,3.42613,4.20043,0,0,0.279271,2.94654,0,11.7748,0.279271,1.37774,0,28.0153,51.8,49.77,48.2
1,2,24,6.67526,1.90123,1.136,0,0,1.62377,1.83177,0,1.27988,1.62377,0,0,0.755914,51.8,49.77,48.2
1,3,1,0,0,0,0,0,1.15461,1.17143,0,0,1.15461,0,0,2.52117,51.44,49.51,48.02
1,3,2,0,1.39044,0,0,0,0,0,0,0,0,0,0,0.141232,47.84,46.88,46.04
1,3,3,0,2.30298,2.21115,0,0,1.91845,0,0,0,1.91845,0,0,1.31151,44.42,43.52,42.62
1,3,4,0,2.28628,3.03306,0,61.434,0.112094,15.1767,0,0,0.112094,0,0,0.120022,42.8,41.81,40.82
1,3,5,0,4.93548,0.804216,0,9.54998,5.16899,15.5351,0,0,5.16899,0,0,0.141232,42.8,40.98,39.02
1,3,6,0,2.88547,0.0626665,0,0,4.63189,13.7315,0,0,4.63189,0,0,4.5799,42.8,40.2,37.22
1,3,7,0,2.6579,1.40258,0,0,0.266931,0,0,0,0.266931,0,0,43.0405,43.16,39.25,34.52
1,3,8,25.8535,3.12385,3.11854,0,0,4.04829,0,0,0,4.04829,1.62446,0,64.0927,46.4,37.93,26.6
1,3,9,27.7795,1.34403,5.3489,0,2.0478,0.804517,0,0,0,0.804517,4.63037,0,31.7572,46.58,37.49,24.98
1,3,10,0.336111,8.10862,4.90068,0,10.495,5.49737,0,0,0,5.49737,5.30337,0,25.916,48.38,38.35,24.62
1,3,11,12.5428,3.9497,4.81579,0,12.2868,4.07497,1.12383,0,107.509,4.07497,14.9211,0,65.098,50.18,38.39,21.38
1,3,12,15.3585,3.59632,6.3786,0,15.0953,3.33654,1.768,0,50.0971,3.33654,15.2267,0,37.8621,51.98,39.35,21.38
1,3,13,3.59465,7.99924,4.93762,0,0,6.43008,1.81661,0,9.62498,6.43008,15.1886,0,12.081,53.78,40.29,21.38
1,3,14,0,5.63566,2.28316,0,0,1.28802,1.88492,0,0,1.28802,3.7311,0,12.9065,55.22,40.92,21.02
1,3,15,12.7987,0,1.82523,0,0,0,0.449061,0,0,0,1.80249,0,10.9615,53.78,39.45,17.96
1,3,16,5.47913,0,3.52297,0,0,0,0,0,0,0,0,0,19.4883,55.04,40.46,19.58
1,3,17,27.2649,0,3.71285,0,0,1.27407,0,0,0,1.27407,0,0,49.5779,52.88,38.97,17.96
1,3,18,8.92651,0.783199,4.32358,0,4.60755,4.99765,0.595839,0,0,4.99765,0.5153,0,48.5967,50.72,37.94,18.5
1,3,19,11.1395,5.13786,2.48923,0,9.72705,8.15125,2.92664,0,0,8.15125,1.77247,0,22.5938,49.64,37.4,18.68
1,3,20,0,8.52024,1.82119,0,0,5.93868,5.39176,0,0,5.93868,1.85478,0,6.68342,46.4,37.35,24.8
1,3,21,0,3.77748,1.89012,0,0,0,5.21764,0,0,0,0.860738,0,8.82441,46.4,36.75,22.82
1,3,22,0,0,4.29133,0,0,0.284264,2.82466,0,13.3107,0.284264,0,0,18.4229,46.4,35.83,19.4
1,3,23,0,1.75917,3.72059,0,0,3.50454,1.83672,0,0.51195,3.50454,0,0,1.01601,46.4,35.38,17.6
1,3,24,0,2.80023,1.72078,0,0,0,1.11046,0,0,0,0,0,9.36005,46.4,35.02,16.16
1,4,1,0,2.29166,2.43438,0,0,1.23132,0,0,0,1.23132,0.261974,0,1.10818,46.04,35.3,18.14
1,4,2,0,0.641628,2.36623,0,0,1.21145,0.584205,0,0,1.21145,1.79532,0,0.358288,42.62,34.21,21.38
1,4,3,0,5.207,0.617682,0,0,4.53649,1.80752,0,0,4.53649,1.87053,0,0,40.82,33.18,21.38
1,4,4,0,8.07135,0.416797,0,106.773,2.7782,14.9061,0,0,2.7782,0.398145,0,0,39.02,32.14,21.38
1,4,5,0,0,1.83505,0,31.2101,0,15.3226,0,0,0,0,0,0,37.58,31.26,21.2
1,4,6,0,0,1.09894,0,0,0,15.7144,0,0,0,0.720327,0,4.21224,39.2,31.71,19.58
1,4,7,12.0308,0,3.36381,0,0,0,0.0320517,0,0.255975,0,3.06155,0,54.4034,39.2,31.71,19.58
1,4,8,20.222,0,4.72989,0,8.95912,0,1.62523,0,15.3585,0,4.0758,0,81.4647,39.38,31.79,19.4
1,4,9,17.424,1.16037,5.09818,0,9.2151,2.99002,2.46485,0,12.2868,2.99002,4.57432,0,57.2565,42.44,33.15,17.78
1,4,10,28.9311,4.97053,5.0191,0,14.0786,11.1309,3.35818,0,18.4302,11.1309,6.194,0,63.9421,46.04,34.74,15.8
1,4,11,25.121,10.7792,6.71343,0,0,10.9605,1.79783,0,99.7165,10.9605,13.724,8.56257,30.2259,50.36,36.81,14
1,4,12,14.3143,12.4109,6.06541,0,0,6.06624,1.87232,0,42.4827,6.06624,15.0968,0,39.5903,53.96,38.39,12.2
1,4,13,15.164,5.35671,8.73489,0,11.2629,1.91763,1.95668,0,4.86352,1.91763,13.9014,0,47.2752,57.2,39.83,10.4
1,4,14,13.7817,4.63273,6.31136,0,9.2151,3.32839,1.93714,0,0.767925,3.32839,5.62707,0,42.2227,57.38,39.67,8.78
1,4,15,23.0378,7.44849,4.34038,0,15.3585,3.55398,3.95539,0,0,3.55398,3.60321,0,33.4993,59,40.48,8.78
1,4,16,19.032,1.39316,3.68265,0,1.47965,1.02921,5.39006,0,0,1.02921,3.74134,0,10.0099,59.18,40.63,9.14
1,4,17,7.4753,0,2.54166,0,0,1.55086,7.20635,0,0,1.55086,1.42092,0,23.5671,58.82,40.95,12.38
1,4,18,0,2.03822,0.874462,0,0,0.33645,4.72316,0,0,0.33645,0,0,10.353,56.84,40.69,16.34
1,4,19,0,0,0,0,0,0,1.88521,0,14.3346,0,0,0,17.6057,53.42,39.7,19.76
1,4,20,6.1434,0,3.52628,0,5.88742,0.121547,0.837386,0,0,0.121547,0,0,45.3545,51.62,39.27,21.74
1,4,21,10.1158,0,4.75323,0,7.42327,4.07742,1.77193,0,0,4.07742,0,0,22.5921,49.46,39.06,24.98
1,4,22,9.47107,0.990767,4.67748,0,9.47107,2.35855,2.80093,0,9.2151,2.35855,2.24765,0,39.8835,44.6,36.38,24.8
1,4,23,15.7096,7.11466,3.7819,0,15.2022,6.2805,3.54951,0,12.2868,6.2805,3.5319,0,36.7502,44.42,35.8,23.18
1,4,24,7.34198,9.48111,3.64174,0,7.28841,9.30286,3.65044,0,0,9.30286,3.64815,0,7.21921,42.44,34.7,23.36
1,5,1,0,7.8467,2.74849,0,0,4.83889,2.43975,0,0,4.83889,2.6095,0,0.127307,39.38,33.35,24.62
1,5,2,0,5.50102,5.54261,0,0,2.50371,1.47827,0,0,2.50371,1.07705,0,0.0606525,40.82,33.18,21.38
1,5,3,0,1.0418,1.05628,0,0,1.2491,0,0,0,1.2491,0,0,0.0719047,39.2,32.35,21.74
1,5,4,0,7.06136,2.42811,0,104.562,0,15.0639,0,0,0,0,0,0,39.2,33.37,24.98
1,5,5,0,0,1.90055,0,24.284,1.62336,15.4657,0,0,1.62336,1.82788,0,0.0359524,39.2,33.37,24.98
1,5,6,0,2.04673,0.119912,0,0,0,15.0076,0,0,0,2.17419,0,0.0359524,39.38,33.35,24.62
1,5,7,0,1.02728,0,0,0,4.07543,0,0,0,4.07543,1.28536,0,1.08925,41,33.39,21.74
1,5,8,3.83962,1.88213,0,0,0,0.338826,0,0,0,0.338826,1.09311,0,29.6849,41,34.41,24.98
1,5,9,12.0565,0,1.05405,0,0,0,0,0,0,0,1.16322,0,13.811,41.9,34.86,24.8
1,5,10,0,0,3.06029,0,0,2.22613,0,0,0,2.22613,0,0,7.97635,48.56,37.93,22.82
1,5,11,0,0,2.39379,0,0,0.66527,0,0,74.6647,0.66527,15.1544,0,3.96067,51.98,38.86,19.4
1,5,12,0,3.75832,3.21587,0,0,3.62944,0,0,14.5611,3.62944,15.5919,0,0.578688,53.96,39.53,17.6
1,5,13,0,3.19291,0,0,0,0,0,0,0,0,13.4737,0,6.42489,57.56,40.98,15.98
1,5,14,0,1.90204,1.68128,0,0,2.00567,0,0,0,2.00567,0.128567,0,3.52537,60.98,42.67,15.8
1,5,15,5.88742,0,1.2652,0,0,0.336592,0,0,0,0.336592,0,0,52.4739,62.6,43.13,13.82
1,5,16,13.7698,0,4.36944,0,0,0,0,0,12.5428,0,0,0,18.0663,62.78,42.69,10.76
1,5,17,0,0,3.04703,0,0,2.32063,1.59284,0,0.767925,2.32063,0,0,5.70386,63.5,43,10.4
1,5,18,0,5.1828,4.84767,0,3.32768,1.86748,1.8457,0,0,1.86748,0,0,6.25032,62.42,42.45,10.4
1,5,19,0,5.35323,2.44258,0,9.2151,6.03792,1.24008,0,0,6.03792,0,0,10.6555,60.26,41.13,8.96
1,5,20,0,3.65266,0,0,0,2.99921,0.862799,0,0,2.99921,0.229926,0,27.5711,55.22,38.91,11.48
1,5,21,0,1.79255,0,0,0.51195,1.73952,1.78726,0,0,1.73952,1.77123,0,2.35248,53.42,39.18,17.6
1,5,22,0,0,0,0,12.0308,0,1.86028,0,0,0,1.86236,0,9.99427,51.44,37.79,16.16
1,5,23,0,0,0,0,0,0,0.798521,0,0,0,0.672312,0,8.47799,48.2,36.43,17.78
1,5,24,0,0,1.7618,0,0,1.14324,0,0,0,1.14324,0,0,10.0797,48.02,36.33,17.78
1,6,1,0,5.7772,2.8098,0,0,3.13353,0,0,0,3.13353,0,0,9.29441,46.22,35.36,17.96
1,6,2,0,4.658,1.43555,0,0,3.76064,0,0,0,3.76064,0,0,0,44.96,34.81,18.68
1,6,3,0,2.10258,1.67839,0,0,1.33498,0,0,0,1.33498,0,0,0.224397,48.02,35.21,12.74
1,6,4,0,0,2.60684,0,0,0,15.1588,0,0,0,0,0,0.191283,46.22,34.85,15.98
1,6,5,0,0,1.86496,0,3.83962,0.570434,15.0633,0,0,0.570434,0,0,0.0692234,44.42,33.95,16.52
1,6,6,14.8465,2.36347,1.89287,0,12.5342,3.00929,13.8201,0,0,3.00929,1.62485,0,14.3859,42.98,34.35,21.2
1,6,7,13.0211,3.60914,2.89288,0,0,0,0,0,0,0,1.82045,0,29.089,44.42,34.75,19.76
1,6,8,10.1804,0,2.85125,0,0,0,0,0,0,0,1.89168,0,15.2348,42.98,34.4,21.38
1,6,9,0,0,1.89243,0,0,0.576693,0,0,0,0.576693,0.204351,0,14.3351,45.32,35.72,21.2
1,6,10,33.0208,2.40343,0.0143695,0,0,5.34349,0,0,0,5.34349,0,0,55.7183,50.72,38.1,19.22
1,6,11,27.6621,3.22092,0.454949,0,0,4.02649,0,0,101.587,4.02649,14.7944,0,33.0039,56.12,40.24,15.98
1,6,12,1.0239,3.20374,2.18328,0,2.55975,3.06446,0,0,44.4528,3.06446,15.1582,0,49.3371,60.98,42.64,15.8
1,6,13,15.3585,1.07873,3.92191,0,15.3585,2.3906,1.6497,0,18.3442,2.3906,14.2433,0,24.9275,62.6,43.02,13.46
1,6,14,4.56712,8.96634,5.05346,0,5.69596,7.02537,1.80953,0,0,7.02537,1.92388,0,11.1718,62.6,42.29,8.96
1,6,15,0,8.24136,3.95889,0,0,3.63343,1.86441,0,0,3.63343,1.2734,0,34.7712,62.6,42.65,11.3
1,6,16,0,1.88675,5.85724,0,0,2.76757,0.701842,0,0,2.76757,0,0,2.66537,62.6,43.54,16.16
1,6,17,1.53585,3.82112,6.37207,0,0,2.99805,0.925098,0,0,2.99805,0,0,8.21209,62.06,43.62,17.78
1,6,18,14.0692,0.41556,4.00476,0,0,0,1.77595,0,0,0,0,0,9.65246,60.62,42.88,17.78
1,6,19,0,0,1.88565,0,7.1673,0,1.84606,0,0,0,0,0,37.5361,58.82,42.01,17.96
1,6,20,3.83962,0,1.45558,0,23.0378,1.70606,1.39545,0,0,1.70606,0.629945,0,29.0658,57.02,41.63,20.3
1,6,21,21.5019,2.89453,4.89518,0,15.3585,5.93891,2.42058,0,0,5.93891,3.51692,0,23.4411,55.22,42,24.98
1,6,22,12.5344,3.97616,3.71647,0,0.391835,3.67949,3.55753,0,3.32768,3.67949,3.64695,0,23.802,53.6,41.24,25.16
1,6,23,0,3.6887,3.70042,0,11.2629,1.40307,3.65085,0,12.7987,1.40307,3.17622,0,10.5229,53.6,41.68,26.6
1,6,24,0,2.52258,2.14901,0,3.32768,0,3.11844,0,0,0,1.88679,0,12.3535,53.42,41.2,25.34
1,7,1,0,0,0.177022,0,0,0,0.346504,0,0,0,0.222809,0,0,51.98,41.38,28.22
1,7,2,0,0,0,0,0,1.63193,0,0,10.7509,1.63193,0,0,10.0773,53.42,41.2,25.34
1,7,3,0,0,1.86326,0,0,2.00178,0,0,3.83962,2.00178,0,0,4.70678,51.8,41.43,28.58
1,7,4,0,5.93123,2.1898,0,105.107,1.92067,14.9281,0,0,1.92067,0,0,0,51.8,41.43,28.58
1,7,5,0,7.14715,1.50381,0,22.1569,5.91047,15.3437,0,0,5.91047,0,0,0,51.44,41.25,28.58
1,7,6,0,3.49467,2.13006,0,0,2.9176,13.668,0,0,2.9176,0,0,1.03897,48.02,39.53,28.58
1,7,7,0,3.34919,2.83059,0,0,2.299,0.0318499,0,0,2.299,0,0,9.52096,46.4,38.63,28.58
1,7,8,12.2868,1.21402,2.85041,0,0,0,0,0,1.27988,0,0.364244,0,114.111,46.58,38.66,28.4
1,7,9,30.717,0,1.76216,0,0,0,0,0,13.3107,0,1.69966,0,16.7035,48.92,39.41,26.96
1,7,10,9.8233,0,3.06792,0,0,3.06125,0,0,0,3.06125,1.7757,0,8.41397,53.96,42.19,27.68
1,7,11,15.3585,0,2.9894,0,0,0.998654,0,0,45.5786,0.998654,14.6237,0,0.773538,57.92,42.38,21.38
1,7,12,0.573046,2.77598,0.609617,0,0,8.35914,0,0,15.4686,8.35914,15.1687,0,1.41306,62.78,44.86,21.74
1,7,13,11.5189,5.15264,1.84135,0,0,2.56293,0,0,0,2.56293,15.4645,0,3.29675,64.76,46.51,24.62
1,7,14,2.43962,2.63996,1.40037,0,0,0,0,0,0,0,0,0,11.8569,67.82,47.09,21.2
1,7,15,10.7509,4.93073,0,0,0,0,0,0,0,0,0,0,7.22715,66.2,45.98,19.76
1,7,16,16.4643,0,2.64219,0,0,0,0,0,0,0,0,0,51.4965,66.02,46.07,20.48
1,7,17,6.17097,0.168676,5.5456,0,0,3.78047,0,0,0,3.78047,0,0,6.01694,64.76,45.1,18.68
1,7,18,0,3.50854,5.59435,0,0,3.9534,0,0,0,3.9534,0,0,4.69513,63.32,45.25,22.28
1,7,19,0,6.25757,2.94236,0,0,1.31329,0,0,0,1.31329,0,0,16.5494,61.88,46.72,29.66
1,7,20,0,0,0.426903,0,0,2.21189,0,0,0,2.21189,0,0,4.82604,57.02,47.2,37.4
1,7,21,10.7509,3.46691,1.87369,0,0,1.16273,0,0,0,1.16273,0,0,8.43229,55.04,46.13,37.04
1,7,22,4.3984,0.723394,0.669425,0,0,0,0,0,0,0,0,0,2.54894,51.62,43.16,33.44
1,7,23,0,0,2.20011,0,0,2.80346,2.73297,0,12.0308,2.80346,0,0,51.1557,49.82,41.12,30.38
1,7,24,0,0,3.74147,0,0,1.11957,3.63652,0,1.79182,1.11957,0,0,0.40522,48.02,40.28,30.56
1,8,1,0,0,1.06264,0,0,2.9555,3.65353,0,0,2.9555,0,0,0.421759,46.22,39.84,31.82
1,8,2,0,3.02497,0,0,0,7.3065,0.0627164,0,0,7.3065,0,0,0.200937,44.42,37.65,28.76
1,8,3,0,9.21145,1.62324,0,0,3.74316,0,0,0,3.74316,0,0,0,42.8,37.42,30.38
1,8,4,0,0.816462,0.590753,0,92.1509,0.122267,14.7018,0,0,0.122267,0,0,0,42.62,37.25,30.2
1,8,5,0,3.1862,1.11189,0,25.0758,1.62309,15.1541,0,0,1.62309,0,0,0,40.82,35.71,28.76
1,8,6,0,6.28697,2.88893,0,0,0,15.5776,0,0,0,0,0,0.474039,39.2,35.44,30.38
1,8,7,0,0.411254,2.29048,0,0,0,0,0,0,0,0,0,18.568,39.2,35.45,30.38
1,8,8,0,0,2.23751,0,0,0,0,0,12.0308,0,2.30384,0,21.1762,39.92,35.87,30.38
1,8,9,12.7987,0.977051,4.24587,0,0,4.21876,0,0,13.0643,4.21876,3.48478,0,59.607,45.5,38.87,30.38
1,8,10,16.8943,3.94222,3.64482,0,0,1.99339,0,0,9.99403,1.99339,4.15262,0,20.1926,52.52,42.48,30.38
1,8,11,12.9719,1.59556,2.4065,0,3.32768,0.331808,1.28379,0,59.5988,0.331808,13.7594,8.49442,8.03259,58.28,45.16,30.02
1,8,12,0,3.35285,3.64077,0,9.2151,3.33948,1.82804,0,8.51732,3.33948,15.2668,0,1.73055,66.56,47.91,26.42
1,8,13,0,2.72402,2.89487,0,0,2.91583,1.17575,0,0,2.91583,15.4551,0,0.931764,70.16,48.68,23.36
1,8,14,7.67925,0,2.97821,0,0,1.85784,0,0,0,1.85784,0.670802,0,7.27116,73.58,50.52,24.8
1,8,15,8.72701,0.23772,0.354139,0,0,4.27982,0,0,0,4.27982,0,0,8.44436,75.02,50.97,24.08
1,8,16,0,3.20353,0,0,0,4.46942,0,0,0,4.46942,0,0,23.7656,72.5,51.71,30.38
1,8,17,9.2151,5.65532,1.45386,0,7.42327,1.04805,1.00068,0,0,1.04805,0,0,35.6093,68.54,50.13,30.92
1,8,18,19.0062,0.847404,0,0,4.60755,0,1.77991,0,0,0,0,0,9.99716,65.12,48.46,30.38
1,8,19,8.26054,2.18862,1.0655,0,0,0,1.84845,0,0,0,0,0,4.05116,64.04,47.99,30.38
1,8,20,0,0.359516,1.24197,0,0,0.560949,1.91387,0,0,0.560949,0,0,4.87438,60.44,46.3,30.38
1,8,21,0,1.29381,2.47401,0,0,1.04461,0.219731,0,0,1.04461,0,0,6.90869,57.2,44.78,30.38
1,8,22,0,0,6.05867,0,0,0,0,0,0,0,0,0,5.07169,57.02,44.7,30.38
1,8,23,0,0,3.86116,0,0,1.10896,0,0,0,1.10896,0,0,1.27913,55.04,43.77,30.38
1,8,24,0,2.49717,4.40519,0,0,3.68685,0.0863246,0,0,3.68685,0,0,4.44304,51.44,41.94,30.38
1,9,1,0,3.09339,0.922889,0,0,0,1.76978,0,0,0,0,0,0.378856,48.38,40.53,30.74
1,9,2,0,1.28627,0,0,0,2.60644,1.84926,0,0,2.60644,0,0,9.47255,49.82,42.39,33.8
1,9,3,13.8226,4.1036,0,0,0,3.23965,1.34414,0,0,3.23965,0,0,4.68197,48.02,41.49,33.8
1,9,4,1.66369,3.80307,1.46231,0,30.717,4.90051,15.1855,0,0,4.90051,0,0,0.0634187,46.4,40.67,33.8
1,9,5,0,0,0.0787408,0,12.3331,0,15.5793,0,0,0,0,0,0,46.58,40.82,33.98
1,9,6,0,2.08327,1.14674,0,0,1.26149,14.1272,0,0,1.26149,0,0,0.619527,48.38,42.27,35.42
1,9,7,0,2.10545,1.23129,0,0,1.82472,0,0,0,1.82472,0,0,5.97909,49.64,42.37,33.98
1,9,8,10.7509,4.97861,0,0,0,1.48515,0,0,1.79183,1.48515,1.53169,0,79.4967,46.76,41.5,35.6
1,9,9,43.4253,2.70044,3.31637,0,9.72705,1.77551,0,0,22.7818,1.77551,2.82623,0,110.899,50.36,43.31,35.6
1,9,10,26.8557,1.24494,5.81378,0,19.1981,3.66235,0,0,11.0069,3.66235,5.31585,0,9.84924,53.96,45.05,35.6
1,9,11,5.6504,3.68414,7.99193,0,0,4.99715,0.0286228,0,76.7925,4.99715,13.7935,6.67451,18.3258,57.92,46.92,35.6
1,9,12,0,1.56569,6.8888,0,0,2.06869,1.76552,0,21.5295,2.06869,15.1345,0,5.41656,62.96,49.19,35.6
1,9,13,0,3.51685,5.70589,0,0,0.842542,1.86463,0,11.2629,0.842542,15.615,0,7.96068,66.92,50.66,34.7
1,9,14,0,0.738435,2.3897,0,0,8.186,1.7696,0,0,8.186,0,0,4.55437,71.78,50.86,28.76
1,9,15,6.65535,0.109182,0.902979,0,5.88742,3.64282,1.85027,0,0,3.64282,0,0,51.9479,73.4,52.08,30.38
1,9,16,15.3585,6.72444,1.77869,0,13.3153,3.4862,0.947171,0,0,3.4862,0.086705,0,37.1369,73.4,52.07,30.38
1,9,17,2.54524,11.6335,1.83062,0,0,3.48904,1.76608,0,0,3.48904,1.77348,0,21.9883,73.58,51.82,29.3
1,9,18,6.39937,3.66315,1.88784,0,0.767925,1.31273,1.8426,0,0,1.31273,1.85,0,22.8858,72.32,51.63,30.38
1,9,19,8.48425,0,1.98321,0,13.1557,0,1.52667,0,0,0,1.37065,0,12.4321,70.7,51.42,32
1,9,20,0,0,1.90393,0,0,0,0,0,2.0478,0,0,0,12.3986,64.04,52.74,43.52
