Mon,Day,Hr,Dhw_CZ1_ERWH_SF_bc,Dhw_CZ1_HPWH_SF_bc,Dhw_CZ1_HPWH_bu_SF_bc,Dhw_CZ1_HPWH_bu2_SF_bc,Dhw_CZ1_ERWH_SF_3_to_6,Dhw_CZ1_HPWH_SF_3_to_6,Dhw_CZ1_HPWH_bu_SF_3_to_6,Dhw_CZ1_HPWH_bu2_SF_3_to_6,Dhw_CZ1_ERWH_SF_10_to_1,Dhw_CZ1_HPWH_SF_10_to_1,Dhw_CZ1_HPWH_bu_SF_10_to_1,Dhw_CZ1_HPWH_bu2_SF_10_to_1,Dhw_CZ1_ERWH_MF_bc,Dhw_CZ1_HPWH_MF_bc,Dhw_CZ1_HPWH_bu_MF_bc,Dhw_CZ1_HPWH_bu2_MF_bc,Dhw_CZ1_ERWH_MF_3_to_6,Dhw_CZ1_HPWH_MF_3_to_6,Dhw_CZ1_HPWH_bu_MF_3_to_6,Dhw_CZ1_HPWH_bu2_MF_3_to_6,Dhw_CZ1_ERWH_MF_10_to_1,Dhw_CZ1_HPWH_MF_10_to_1,Dhw_CZ1_HPWH_bu_MF_10_to_1,Dhw_CZ1_HPWH_bu2_MF_10_to_1,Dhw_CZ1_NG,Dry Bulb,Wet Bulb,Dew Point,Dhw_CZ1_NG_MF
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,2.24443,3.58336,0,10.2751,2.36131,7.36449,0,0,2.36131,0.400822,0,0.538829,43.52,40.97,38.12,6.0328
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0.93966,1.21156,3.13361,0,0,0,3.80831,0,0,0,0,0,0,42.98,40.39,37.4,3.26608
1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19746,1.83059,0,0,0,2.46876,0,10.7509,0,1.3304,0,0,44.42,41.2,37.58,20.494
1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,4.60755,0,2.41075,0,4.60755,2.45366,2.41,0,2.0478,2.45366,2.2906,0,0,42.62,40.91,39.02,40.434
1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,14.3588,4.01514,3.61006,0,14.1652,3.36261,3.60699,0,0,3.36261,3.58873,0,3.19269,41,39.35,37.4,29.7373
1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33993,3.72353,0,0,3.64008,2.10697,0,0,3.64008,2.90164,0,0,41,39.35,37.4,1.61827
1,1,24,0,1.14422,0,0,0,2.1454,0,0,0,2.03136,0,0,0,3.42613,1.86688,0,0,0,1.86226,0,0,0,1.74753,0,0,41,39.35,37.4,0.054921
1,2,1,0,1.49038,1.04121,0,0,0,1.04092,0,0,0,0,0,0,0.489423,2.64952,0,0,0,0.896889,0,0,0,0,0,1.91249,41,39.35,37.4,0
1,2,2,0,0,1.61124,0,0,0,1.61623,0,0,0,0,0,0,4.58792,5.58325,0,0,0,0,0,0,0,0,0,0,41,39.62,37.94,5.45058
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788524,1.92353,0,11.7748,0,0,0,0,0,0,0,0,39.02,38.28,37.4,4.15731
1,2,4,0,0,0,0,12.7146,0,0,2.61651,0,0,0,0,0,0,1.46183,0,90.7344,0,15.1304,0,0,0,0,0,0,37.4,37.4,37.4,0
1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528064,0,27.8124,1.91998,15.4056,0,0,1.91998,0.364302,0,0,39.38,38.47,37.4,0
1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05906,0,0,0,3.90839,13.8514,0,0,3.90839,1.86364,0,0,41,39.35,37.4,3.27064
1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6849,1.39752,0,0,8.17607,0,0,0,8.17607,0.272888,0,0,41,39.35,37.4,17.3074
1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,4.86352,4.61675,1.01631,0,0,2.89863,0,0,0,2.89863,0,0,0,41,40.16,39.2,17.0888
1,2,9,1.27988,0,0,0,0,0,0,0,0,0,0.0418728,0,10.5667,2.08415,0.0854437,0,0,0,0,0,2.0478,0,0.489488,0,7.00409,40.64,39.98,39.2,53.6823
1,2,10,12.7864,0,1.58726,0,0,0,0,0,3.32768,0,2.82434,0,22.3043,4.87339,2.44744,0,0,1.7517,1.74049,0,15.3585,1.7517,3.51001,0,5.72244,39.2,39.12,39.02,39.9091
1,2,11,0,0,0.813502,0,0,0,1.25321,0,10.8658,0,3.40893,0,12.4383,0,4.14001,0,0,1.26078,1.86962,0,59.6274,1.26078,14.7243,0,1.75614,39.2,38.46,37.58,3.04855
1,2,12,0,0.69619,0,0,0,0.159706,0.990768,0,0,0,0.256653,0,0,0,6.69758,0,10.239,0,0.320146,0,8.11836,0,15.1865,0,1.03181,39.2,39.2,39.2,15.7828
1,2,13,0,3.06883,0,0,0,2.65831,0,0,0,2.67822,0,0,0,0,3.59816,0,3.58365,2.66603,0,0,0,2.66603,15.5139,0,1.99399,42.8,41.08,39.2,2.24337
1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,9.2151,2.50544,2.71004,0,0,3.20507,0,0,0,3.20507,1.07921,0,0,44.6,41.91,39.02,10.3941
1,2,15,8.3714,0,1.66605,0,8.95912,0,1.62051,0,0,0,0,0,7.10456,4.19591,3.85958,0,0,4.07924,0,0,0,4.07924,0,0,13.0992,41.72,39.76,37.4,4.36404
1,2,16,0,0,1.14873,0,0,0,0.728369,0,0,0,0,0,0,3.67612,4.39033,0,0,1.09351,0,0,0,1.09351,0,0,0,39.38,38.55,37.58,0.693692
1,2,17,0,0.207963,0,0,0,0.159395,0,0,0,0.110601,0.125664,0,0,0,1.55718,0,0,0.485602,0,0,0,0.485602,0,0,8.38587,39.38,38.8,38.12,5.13756
1,2,18,0,4.34319,0,0,0,3.07955,0,0,7.1673,2.55337,2.6284,0,0.255975,3.85533,0,0,0,4.34804,0,0,0,4.34804,0,0,3.89494,39.92,39.1,38.12,3.43439
1,2,19,0,0,0.904535,0,0,0,0.904037,0,0,0,0,0,29.4371,10.7165,0,0,0,2.40665,1.52431,0,0,2.40665,0,0,1.17629,39.02,38.19,37.22,33.0464
1,2,20,0,0,1.37311,0,0,0,1.38402,0,0,0,0,0,3.13549,1.67768,0,0,0,2.79277,1.80889,0,0,2.79277,0,0,1.02014,37.4,36.66,35.78,4.89392
1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36384,1.30045,0,11.5189,1.06226,1.81291,0,11.5189,1.06226,1.30597,0,0.776347,37.4,37.4,37.4,17.3166
1,2,22,5.63145,0,0.0853647,0,5.37547,0,0.0853698,0,0,0,0.128424,0,0,0,1.77703,0,2.81572,0,1.87654,0,2.0478,0,1.78529,0,11.5386,35.6,35.6,35.6,1.72236
1,2,23,7.11606,0,2.03911,0,5.63145,0,2.03808,0,0,0,2.00336,0,0,0,3.21747,0,12.5428,0,1.78952,0,13.0547,0,3.24906,0,0.823032,35.96,35.8,35.6,29.6702
1,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49502,2.91924,0,3.83962,1.42833,1.80106,0,3.32768,1.42833,2.55761,0,0,37.4,36.58,35.6,0.78278
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9.2151,0.0818579,2.81529,0,0,1.62898,1.81564,0,0,1.62898,1.6768,0,0.0695978,37.4,36.58,35.6,2.60324
1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5.60146,1.27654,2.872,0,0,3.21231,0,0,0,3.21231,0,0,0.783604,37.4,36.58,35.6,0.14738
1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29094,0,0,2.17453,0,0,0,2.17453,0,0,0,37.4,36.58,35.6,1.36862
1,3,4,0,0,0,0,8.96236,0,0,2.80863,0,0,0,0,0,0,1.79373,0,57.9285,0,14.998,0,0,0,0,0,0.0348492,37.22,36.43,35.42,0.125248
1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50548,3.25975,0,10.3565,3.06646,15.4642,0,0,3.06646,0,0,0,35.42,34.74,33.8,0.14738
1,3,6,0,1.39859,0,0,0,1.61384,0,0,0,2.41219,0,0,12.4875,11.0984,0.165147,0,0,6.37781,13.0742,0,0,6.37781,0,0,0,33.8,33.8,33.8,4.71155
1,3,7,0,2.08648,0,0,0,0.744112,0,0,0,0,0,0,0,2.30854,0,0,0,0,0.0318476,0,0,0,0,0,0,33.98,33.9,33.8,45.1082
1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,27.1334,6.39734,2.99217,0,0,2.30867,0,0,0,2.30867,1.75163,0,0,35.78,34.95,33.8,67.66
1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,15.2874,9.34622,3.53584,0,9.72705,3.42352,0.892986,0,9.47107,3.42352,3.5287,0,0.46986,37.4,35.97,33.98,32.9683
1,3,10,5.63145,0.85555,0.974542,0,0,0.637484,0.976279,0,13.5667,0.221147,0.97809,0,6.91132,4.49649,3.64684,0,6.39937,3.38842,1.786,0,5.88742,3.38842,3.53274,0,22.1324,37.4,36.82,36.14,27.3872
1,3,11,15.3585,4.05562,2.50697,0,9.47107,3.20108,2.61407,0,15.3585,3.32306,0.842524,8.84712,19.4541,5.35166,3.12435,9.07858,13.0547,3.95214,3.1458,0,66.0416,3.95214,14.7104,0,27.5609,41.18,40.18,39.02,69.083
1,3,12,2.51572,2.2679,2.8103,0,5.88742,1.37814,2.92271,0,8.39498,1.11962,2.50106,0.639938,25.2128,3.93379,4.32217,14.3346,15.3585,3.19135,2.65455,0,66.8806,3.19135,14.3244,5.97275,0.0348492,43.16,40.58,37.58,39.6417
1,3,13,0,0,0.931321,0,0,0,0.155323,0,0,0,3.12611,0,22.9623,3.89959,3.69595,14.0826,3.3384,6.78296,3.57228,0,18.2892,6.78296,14.4617,1.52135,0,46.4,42.92,39.2,12.5867
1,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0.127181,2.45388,4.909,0,0,2.71118,3.18016,0,0,2.71118,4.19721,0,0,46.4,42.84,39.02,13.4339
1,3,15,0,0,0,0,0,0,0,0,0,0,0,0,7.67925,0,3.42581,0,0,0,1.88161,0,0,0,2.59426,0,0.388579,47.66,43.33,38.66,11.307
1,3,16,0,0,0,0,0,0,0,0,0,0,0,0,6.50297,0,1.84554,0,0,0,1.55115,0,0,0,1.48824,0,6.36884,46.4,42.15,37.4,20.2742
1,3,17,4.60755,0,2.30035,0,0,0,2.29811,0,0,0,0,0,12.5428,2.25661,1.88476,0,13.3107,4.1702,4.38896,0,0,4.1702,0,0,9.60057,46.22,41.9,37.04,52.6377
1,3,18,3.15881,1.97729,0.353767,0,8.1912,1.66903,0.370304,0,0,0,0,0,22.4227,7.38844,1.84738,0,13.0547,9.68416,5.46019,0,4.60755,9.68416,0.6434,0,3.66682,45.32,41.6,37.4,51.6864
1,3,19,0,1.5012,0,0,0.617907,0.907714,0,0,0,2.73494,1.87028,0,8.58184,14.6365,2.98418,0,13.0547,8.26712,3.64043,0,8.95912,8.26712,1.72868,0,2.75561,44.42,41.22,37.58,23.7418
1,3,20,0,0,0,0,0,0,0,0,0,0,0.161266,0,0,8.47551,1.78838,0,6.1434,0,1.86115,0,0,0,1.81075,0,0.852699,41.9,40.63,39.2,6.93496
1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,11.7748,1.2682,3.22412,0,12.0308,0.875308,0.76594,0,0,0.875308,1.88836,0,0,39.2,39.12,39.02,9.19156
1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,15.3331,0,5.03692,0,2.02789,3.34957,0,0,0,3.34957,0.128444,0,0,39.2,38.38,37.4,19.6019
1,3,23,0,0,0,0,0,0,0,0,0,0,0,0,1.72011,0,6.79326,0,0,0,0,0,0,0,0,0,0.0348492,39.38,38.56,37.58,1.06025
1,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18538,0,0,0,0,0,0,0,0,0,0,40.1,39.28,38.3,9.76565
1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52561,1.80845,0,0,2.08444,0.400531,0,0,2.08444,1.48289,0,0,39.2,39.2,39.2,1.13945
1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672672,0.40421,0,0,0.362687,1.7694,0,0,0.362687,1.82326,0,0,39.2,38.38,37.4,0.373437
1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39619,0,0,2.76607,1.84502,0,0,2.76607,1.73918,0,0,39.2,38.38,37.4,0
1,4,4,0,0,0,0,10.4999,0,2.35527,3.21268,0,0,0,0,0,1.65801,1.85383,0,75.5273,3.04247,14.791,0,0,3.04247,1.84846,0,0,39.2,38.38,37.4,0
1,4,5,0,0,0,0,0,0,1.4878,0,0,0,0,0,0,4.22615,0.484188,0,14.0821,1.70772,15.262,0,0,1.70772,0.658805,0,0,39.2,38.63,37.94,0
1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42119,0,0,0,14.9201,0,0,0,0,0,0.255364,39.02,38.28,37.4,4.37509
1,4,7,0,0,0,0,0,0.393443,0,0,0,0,0,0,11.5189,0,2.01959,0,0,1.57684,0.0565055,0,11.2629,1.57684,1.28935,0,0,37.58,37.5,37.4,57.2241
1,4,8,0,1.36442,0,0,0,0.864767,0,0,0,0,0,0,35.3179,0,3.77505,0,17.9182,0.425029,2.08466,0,16.8943,0.425029,2.84932,0,0,39.2,38.38,37.4,86.6516
1,4,9,0,0,0,0,0,0,0,0,0,0.899613,0,0,17.4536,5.04878,3.0518,3.10583,16.3824,6.33599,3.46595,0,15.3585,6.33599,5.01315,2.86692,0,39.74,39.08,38.3,60.8997
1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,26.1095,13.1181,2.50022,14.2141,12.0308,9.78143,4.00616,0,26.8774,9.78143,4.95852,18.0535,0,41,40.17,39.2,68.0723
1,4,11,0,0,0,0,0,0,0,0,12.5129,0,3.31236,0,43.6146,11.6707,5.2113,14.3346,7.42327,8.15806,4.86957,0,106.242,8.15806,11.7445,23.6038,0,44.78,42.1,39.2,32.3128
1,4,12,0,0,0,0,0,0,0,0,0,0,0.623705,0,12.504,10.6537,4.9496,1.48174,2.55975,4.43652,5.39475,0,49.4157,4.43652,13.0783,14.3346,0,46.4,42.93,39.2,41.4955
1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,7.67925,6.60869,5.94626,0,17.4063,2.07196,5.51416,0,15.5574,2.07196,12.4257,2.00952,0,46.4,43.77,41,49.8593
1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,10.6738,5.41758,6.56167,0,11.0069,3.19798,5.35457,0,0.51195,3.19798,3.54613,1.23491,0.243674,46.58,42.17,37.22,45.0594
1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,3.79071,6.88661,0,15.3585,3.3661,3.56551,0,13.5667,3.3661,3.50179,0,1.31209,46.94,42.28,37.04,34.819
1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,5.41391,2.87094,5.33494,0,17.0631,1.67526,3.05607,0,0,1.67526,3.6476,0,1.54428,47.12,42.6,37.58,10.3745
1,4,17,0,0,1.07901,0,0,0,0,0,0,0,0,0,14.0786,0,5.43821,0,13.5667,4.8626,3.49297,0,0,4.8626,2.95374,0,1.93821,47.12,43.21,39.02,25.031
1,4,18,0,0,1.94571,0,0,0,0,0,0,0,0,0,1.80076,0,5.61562,0,0,2.7522,2.91431,0,0,2.7522,0.791865,0,0,46.4,43.4,40.28,10.718
1,4,19,0,1.00214,0,0,0,0.446531,0,0,0,0,0,0,0,0,3.52576,0,0,2.53801,1.88141,0,0,2.53801,0,0,2.1067,46.04,43.6,41,18.2638
1,4,20,0,1.19868,0,0,0,1.37751,0,0,0,1.60726,0,0,6.39937,0,1.96871,0,6.1434,1.09045,0.886876,0,3.83962,1.09045,0.653755,0,0,42.62,41.74,40.82,47.8769
1,4,21,0,0,0,0,0,0,0,0,0,0,0,0,13.7581,3.94158,3.59731,0,11.5189,1.45628,1.72869,0,6.39937,1.45628,1.77552,0,0,41.18,40.26,39.2,23.4218
1,4,22,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,8.888,2.70047,0,15.3585,2.7705,3.17519,0,10.7509,2.7705,3.0279,0,0,42.8,41.09,39.2,41.8504
1,4,23,0,0,0,0,0,0,0,0,0,0,0,0,12.5665,7.96042,1.68735,0,12.5716,7.64795,3.48203,0,14.3346,7.64795,3.53441,0,0,42.62,40.92,39.02,38.3557
1,4,24,0,0,0,0,0,0,0,0,0,0,0,0,9.85658,11.695,1.99787,0,9.48194,7.36954,3.57413,0,6.91132,7.36954,3.63395,0,0,40.82,39.26,37.4,7.47583
1,5,1,7.42327,0,0,0,0,0,0,0,0,0,0,0,0,7.20687,3.53595,0,0,4.7796,2.74985,0,0,4.7796,2.66157,0,1.94523,39.2,38.38,37.4,0.132337
1,5,2,1.64661,0,0,0,0,0,0,0,0,0,0,0,0,4.63183,5.29191,0,0,2.72322,1.83014,0,0,2.72322,3.27314,0,0,39.02,38.2,37.22,0.0630489
1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58348,0,0,0,1.8735,0,0,0,1.84154,0,0,37.22,36.44,35.42,0.0749321
1,5,4,0,0,0,0,0,0,3.18616,0,0,0,0,0,0,2.64386,2.40345,0,89.7203,0.634206,14.8362,0,0,0.634206,0.722899,0,0,35.78,35.03,33.98,0
1,5,5,0,0,0,0,0,0,0.988582,0,0,0,0,0,0,0.77846,0.606408,0,16.2719,0.988075,15.2911,0,0,0.988075,0.364305,0,0,37.22,36.44,35.42,0.0374661
1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798072,0,0,0,15.6872,0,0,0,1.86439,0,0,35.6,34.85,33.8,0.0374661
1,5,7,5.63145,1.5345,0.402418,3.34474,5.63145,1.12044,0.774246,0,5.63145,1.11054,0.914501,0,0,2.49964,2.32209,0,0,5.83411,0,0,0,5.83411,0.207575,0,39.4195,35.6,34.85,33.8,1.12196
1,5,8,15.3585,4.37444,0.651096,5.93617,15.1457,3.1911,2.70189,0,14.4715,3.34927,1.5601,4.36671,4.60755,0.794262,1.36325,0,0,2.51459,0,0,0,2.51459,0.649925,0,10.969,35.78,34.8,33.44,31.6639
1,5,9,1.73869,3.74571,2.78011,0,0,2.07553,1.35061,0,0,1.4514,2.88074,0,15.3585,2.77005,1.77248,0,7.67925,3.8163,0,0,0,3.8163,1.72337,0,0.577183,37.58,36,33.8,14.3504
1,5,10,0,0,1.687,0,0,0,0,0,0,0,0.132413,0,0.539976,3.08642,1.81867,0,7.1673,0.321739,1.5565,0,12.0308,0.321739,1.76633,0,11.1272,39.74,37.24,33.98,8.29823
1,5,11,8.70315,1.72809,1.56783,0,8.70315,1.49412,1.53582,0,15.3585,0,2.30663,2.59992,0,2.29646,3.48109,0,0,0,1.85639,0,58.6931,0,15.2149,0,10.0587,44.78,40.63,35.78,4.09782
1,5,12,1.13242,1.13169,1.22249,0,1.14034,0.77237,1.51441,0,2.85533,1.39124,3.10146,0,0,2.69829,0.451984,0,0,0,0.574838,0,8.43106,0,15.6258,0,0,46.58,42.17,37.22,0.600938
1,5,13,6.1434,0.901581,1.14804,0,6.1434,0.796538,1.14844,0,6.65535,1.28213,1.33865,0,0,2.67843,0,0,0,0,0,0,0,0,13.9412,0,22.2435,48.56,42.56,35.78,6.64338
1,5,14,4.76098,2.05499,2.28098,0,4.76098,1.73293,2.27486,0,0,1.69776,0.881245,0,0,0.985471,0,0,0,2.46379,0,0,0,2.46379,0,0,1.75993,51.44,44.81,37.76,3.65372
1,5,15,3.83962,0,0.723144,0,3.83962,0,0.723144,0,0,0,0.659121,0,8.95912,1.75704,0.616747,0,4.0956,0,0.515717,0,5.37547,0,0,0,18.0217,48.38,44.79,41.18,55.3549
1,5,16,4.34861,0,1.90387,0,4.34861,0,1.90387,0,0,0,1.51024,0,37.1164,0,4.91553,0,7.67925,1.28642,1.77629,0,10.495,1.28642,0.0860086,0,0.0592786,49.82,46.22,42.8,18.6097
1,5,17,0,1.07657,0,0,0,0.957357,0,0,7.42327,0,0,0,18.1982,0.865985,4.61641,0,0,4.23294,1.8331,0,0,4.23294,1.75929,0,2.23229,48.92,46.28,43.88,5.84977
1,5,18,0,1.9615,0,0,0,1.53327,0,0,0,2.31054,0,0,0,3.46374,3.71221,0,0,4.19382,1.9011,0,0,4.19382,1.83986,0,3.71725,48.2,45.93,43.88,6.41097
1,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08095,2.92282,0,0,3.60382,0.0321584,0,0,3.60382,1.17225,0,0.306194,48.02,46.13,44.42,11.0514
1,5,20,0,0,0.0846305,0,0,0,0.0846305,0,0,0,0,0,0,1.19306,3.71339,0,0,1.3745,0,0,0,1.3745,0,0,8.07177,46.4,44.59,42.8,29.0729
1,5,21,0,0,2.33154,0,0,0,2.33154,0,0,0,2.14409,0,0.51195,0,1.70849,0,0,1.60195,0,0,0,1.60195,0,0,0.426695,46.4,44.51,42.62,2.45139
1,5,22,0,0,0,0,0,0,0,0,0,0,0,0,12.1283,2.08555,1.76795,0,0,0,0,0,0,0,0,0,0,46.22,43.76,41.18,10.3376
1,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33654,1.85426,0,0,2.89493,0,0,0,2.89493,0,0,0.243584,44.6,43.73,42.8,8.7682
1,5,24,11.5189,2.69143,1.69053,0,11.5189,2.24341,1.69052,0,11.0069,2.22178,1.69234,0,0,1.71736,0.972655,0,0,3.29286,0,0,0,3.29286,0,0,26.0566,44.6,43.65,42.62,10.4284
1,6,1,7.20849,2.28486,2.13604,0,7.20849,1.65133,2.13615,0,4.92137,1.21738,2.1181,0,0,6.8534,0,0,0,0.0558282,0,0,0,0.0558282,0,0,0,44.6,42.92,41.18,9.81864
1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66134,0,0,0,1.96371,0,0,0,1.96371,0,0,0,44.6,43.73,42.8,0
1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57122,0,0,0,1.26602,0,0,0,1.26602,0,0,0,44.6,43.73,42.8,0.233274
1,6,4,0,0,0,0,8.54577,0,0,2.67322,0,0,0,0,0,0,1.01637,0,46.0755,0,14.7598,0,0,0,0,0,0,44.78,43.82,42.8,0.199346
1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66881,0,21.6734,2.15415,15.2449,0,0,2.15415,0,0,0,46.58,44.51,42.44,0.0708193
1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27491,2.85717,0,0,1.47602,13.897,0,14.5906,1.47602,1.65186,0,0.32603,48.02,43.82,39.38,15.3512
1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0.255975,0,2.5148,0,0,0,1.37882,0,0.51195,0,1.80104,0,0,46.76,44.01,41.18,30.9996
1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,25.5975,0,2.71737,0,0,0,0,0,0,0,1.87951,0,6.20487,49.82,46.2,42.8,15.7836
