Mon,Day,Hr,Dhw_CZ3_ERWH_SF_bc,Dhw_CZ3_HPWH_SF_bc,Dhw_CZ3_HPWH_bu_SF_bc,Dhw_CZ3_HPWH_bu2_SF_bc,Dhw_CZ3_ERWH_SF_3_to_6,Dhw_CZ3_HPWH_SF_3_to_6,Dhw_CZ3_HPWH_bu_SF_3_to_6,Dhw_CZ3_HPWH_bu2_SF_3_to_6,Dhw_CZ3_ERWH_SF_10_to_1,Dhw_CZ3_HPWH_SF_10_to_1,Dhw_CZ3_HPWH_bu_SF_10_to_1,Dhw_CZ3_HPWH_bu2_SF_10_to_1,Dhw_CZ3_ERWH_MF_bc,Dhw_CZ3_HPWH_MF_bc,Dhw_CZ3_HPWH_bu_MF_bc,Dhw_CZ3_HPWH_bu2_MF_bc,Dhw_CZ3_ERWH_MF_3_to_6,Dhw_CZ3_HPWH_MF_3_to_6,Dhw_CZ3_HPWH_bu_MF_3_to_6,Dhw_CZ3_HPWH_bu2_MF_3_to_6,Dhw_CZ3_ERWH_MF_10_to_1,Dhw_CZ3_HPWH_MF_10_to_1,Dhw_CZ3_HPWH_bu_MF_10_to_1,Dhw_CZ3_HPWH_bu2_MF_10_to_1,Dhw_CZ3_NG,Dry Bulb,Wet Bulb,Dew Point,Dhw_CZ3_NG_MF
1,1,11,11.3647,1.63576,2.77512,0,6.1434,1.51817,2.80293,0,15.3585,1.51817,2.21021,2.90723,47.3554,6.15943,6.48548,0,17.4063,5.82564,1.75218,0,113.909,5.82564,13.5701,7.88122,7.01531,53.6,52.54,51.8,47.731
1,1,12,0,1.19083,0.935187,0,1.0239,0.979511,0.624134,0,4.5164,0.979511,2.79446,0,34.6063,7.48305,5.55542,0,17.9182,5.41461,2.02996,0,40.6223,5.41461,14.8757,0,0.0432822,53.06,52.05,51.26,32.0946
1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,14.8437,7.30298,6.70035,0,12.0308,3.34866,3.12319,0,19.0419,3.34866,13.2386,7.99734,0,51.8,50.8,50,24.7538
1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47829,5.10217,0,0,2.15064,1.72512,0,0,2.15064,4.93334,0,0,53.6,50.39,47.84,6.51745
1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411352,5.86924,0,0,0,1.77647,0,0,0,2.00756,0,2.80494,53.6,48.81,44.6,19.5593
1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76987,3.64446,0,11.0069,6.26029,1.81231,0,0,6.26029,1.83776,0,3.7608,53.42,48.82,44.78,25.9309
1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,15.9053,6.75499,3.90984,0,2.14996,8.40075,2.00681,0,0,8.40075,1.88075,0,0.122224,52.34,49.05,46.22,41.1235
1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,0,3.29652,0,10.4209,4.24949,3.63345,0,0,4.24949,0.41595,0,0.525352,51.8,49.43,47.48,5.94068
1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1.51455,0,1.82053,0,0,2.06604,2.13142,0,0,2.06604,0,0,0,51.8,49.59,47.84,3.21382
1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27162,1.84094,0,0,2.71397,1.85239,0,4.60755,2.71397,0.545741,0,0,51.62,47.94,44.6,20.2027
1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,4.35158,2.75595,2.39798,0,4.35158,2.55484,1.97405,0,6.91132,2.55484,2.21552,0,0,50,47.26,44.78,39.3914
1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,13.5441,3.10616,1.9562,0,13.0995,3.48118,2.27481,0,0,3.48118,3.59132,0,3.11284,49.82,47.85,46.04,29.1578
1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46511,3.41189,0,0,3.14578,3.5911,0,0,3.14578,3.103,0,0,48.02,45.45,42.98,1.58754
1,1,24,0,1.43241,0,0,0,1.83412,0,0,0,1.83412,0,0,0,3.52561,1.88104,0,0,0,3.7403,0,0,0,1.34757,0,0,46.04,45.19,44.42,0.0542121
1,2,1,0,1.00259,0,0,0,0.21754,0,0,0,0.21754,0,0,0,0,1.74079,0,0,0,0.975505,0,0,0,0,0,1.86392,42.8,42.8,42.8,0
1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17082,3.46407,0,0,0,1.20796,0,0,0,0,0,0,42.98,42.89,42.8,5.37937
1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15712,0.535239,0,0,0,1.78406,0,0,0,0.414705,0,0,44.24,43.36,42.44,4.10442
1,2,4,0,0,0,0,12.2702,0,2.10928,3.61717,0,0,0,0,0,0,1.56401,0,90.727,0,14.9722,0,0,0,1.8278,0,0,41.18,40.39,39.56,0
1,2,5,0,0,0,0,0,0,2.51921,0,0,0,0,0,0,0,0.458898,0,31.0108,0,15.2645,0,0,0,1.32854,0,0,42.8,42.8,42.8,0
1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35874,3.19865,0,0,3.37508,13.6005,0,0,3.37508,0,0,0,42.8,42.8,42.8,3.21959
1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2086,1.83741,0,0,7.02345,0.158873,0,0,7.02345,0,0,0,42.8,42.71,42.62,16.8464
1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.767925,2.2187,0,0,0,1.61607,0,0,0,1.61607,0.733363,0,0,43.16,42.28,41.36,16.8176
1,2,9,0.51195,0,0.248097,0,0,0,0,0,0,0,0,0,15.3585,0,1.13222,0,0,0.560727,0,0,1.27988,0.560727,2.01608,0,6.73796,46.4,45.46,44.6,52.1627
1,2,10,11.2341,0,2.71675,0,0,0,0,0,0,0,2.70138,0,19.3808,1.45306,3.35423,0,0,8.09267,0,0,15.3585,8.09267,3.5828,0,5.55392,46.4,45.46,44.6,38.9608
1,2,11,0,0,1.45086,0,0,0,0,0,13.592,0,3.4151,0,11.5912,7.57694,2.31235,0,0,4.69119,0,0,56.6184,4.69119,14.0875,6.5757,1.71153,46.58,45.54,44.6,3.00014
1,2,12,0,0.489599,0,0,0,0,0,0,0,0,0.171852,0,0,0,5.31345,0,6.91132,0,1.26224,0,5.69718,0,15.3342,0,1.0056,48.38,46.49,44.78,15.4818
1,2,13,0,2.77063,0,0,0,2.75841,0,0,0,2.75841,0,0,0,0.416843,5.48964,0,5.37547,0,1.79236,0,0,0,15.485,0,1.94335,50,48.02,46.22,2.20691
1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,4.60755,3.58438,2.37775,0,0,0.278883,1.8779,0,0,0.278883,1.32844,0,0,50.54,47.42,44.6,10.2083
1,2,15,7.82865,0,1.61045,0,7.93522,0,1.74775,0,0,0,0,0,10.6658,3.28642,3.65341,0,0,1.0682,0.28872,0,0,1.0682,0,0,12.6015,50,47.07,44.42,4.30332
1,2,16,0,0,0.911667,0,0,0,1.09177,0,0,0,0,0,0,1.36586,2.88096,0,0,0,0,0,0,0,0,0,0,50,46.39,42.98,0.681839
1,2,17,0,0.120046,0,0,0,0.108257,0,0,0,0.108257,0.041754,0,0,0.548291,0.304762,0,0,0,0,0,0,0,0,0,8.06819,49.46,46.13,42.98,5.04261
1,2,18,0,3.59356,0,0,0,2.98275,0,0,0,2.98275,2.49892,0,0,4.05051,0,0,0,1.18053,0,0,0,1.18053,0,0,3.7874,48.92,45.71,42.62,3.38005
1,2,19,0,0,0,0,0,0,0,0,5.1195,0,0,0,23.0378,2.0267,1.83599,0,0,6.13346,0,0,0,6.13346,0,0,1.14642,48.2,44.62,41,32.2073
1,2,20,0,0,2.16182,0,0,0,0,0,2.55975,0,0,0,7.75249,1.97356,1.53041,0,0,2.53473,0,0,0,2.53473,0,0,0.994227,48.02,44.46,40.82,4.8031
1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3028,1.3132,0,11.5189,0.833901,1.29355,0,11.5189,0.833901,1.29831,0,0.756628,46.4,42.84,39.02,16.807
1,2,22,5.37547,0,0,0,5.1195,0,0.914273,0,0,0,0,0,0,0,1.79253,0,1.53585,0,1.80638,0,0.51195,0,1.81305,0,11.1313,46.22,42.06,37.4,1.6977
1,2,23,6.45531,0,0,0,5.1195,0,2.7043,0,0,0,0,0,0,0,2.18419,0,0,1.4235,3.24842,0,12.5428,1.4235,1.83847,0,0.802128,44.78,41.25,37.22,28.9284
1,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06683,0,0,5.24886,1.98236,0,2.30377,5.24886,0,0,0,46.22,41.25,35.42,0.770174
1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30881,0,0,0,4.13419,1.41754,0,0,4.13419,0,0,0.0678159,44.24,39.64,33.8,2.56381
1,3,2,0,0,0.999264,0,0,0,0,0,0,0,1.19338,0,0,3.46684,0.786362,0,0,0,0,0,0,0,0,0,0.763542,41,37.86,33.8,0.144494
1,3,3,0,0,1.3129,0,0,0,0,0,0,0,1.08497,0,0,0,3.08165,0,0,0,0,0,0,0,0,0,0,41,37.79,33.62,1.34186
1,3,4,0,0,0,0,8.79578,0,0,2.79193,0,0,0,0,0,3.64428,2.161,0,59.6965,0,14.9814,0,0,0,0,0,0.033957,40.1,36.66,32,0.122795
1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9471,3.27536,0,11.3455,1.55998,15.4263,0,0,1.55998,0,0,0,33.8,33.05,32,0.144494
1,3,6,0,1.49993,0,0,0,1.38743,0,0,0,1.38743,0,0,0,6.27399,0.283771,0,0,3.72881,13.9601,0,0,3.72881,0,0,0,33.8,33.12,32.18,4.64675
1,3,7,0,1.86013,0,0,0,0.914478,0,0,0,0.914478,0,0,11.0069,3.02221,1.7628,0,0,1.99511,0,0,0,1.99511,0.457256,0,0,33.8,33.8,33.8,44.1501
1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,46.4285,2.16843,3.82529,0,0,3.68438,0,0,0,3.68438,3.30008,0,0,33.62,33.54,33.44,66.0348
1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,11.8166,3.4271,5.36925,0,9.2151,6.5914,0.314817,0,5.88742,6.5914,5.33557,0,0.457831,32.9,32.15,31.1,32.3963
1,3,10,5.37547,0.418298,0.96844,0,0,0.324744,0.951059,0,6.39937,0.324744,0.970783,0,6.65535,6.49313,5.47383,0,5.37547,3.88831,1.7735,0,7.93522,3.88831,5.05059,0,21.3931,39.92,37.91,35.42,26.7202
1,3,11,12.2732,3.88806,2.61751,0,7.93522,3.25148,2.68412,0,15.3585,3.25148,1.17084,7.48369,15.3585,9.2456,3.39514,0,13.0547,3.77853,3.06277,0,65.2737,3.77853,14.9599,0,26.5489,44.78,39.93,33.8,67.2862
1,3,12,4.12504,2.0648,2.93963,0,5.88742,1.36404,2.62554,0,11.6083,1.36404,2.84848,0,15.3585,3.91774,6.07103,0,15.3585,3.25354,2.02833,0,62.9521,3.25354,14.625,5.25602,0.033957,46.58,40.85,33.8,38.8175
1,3,13,0,0,0.104326,0,0,0,0,0,0,0,2.31758,0,24.8167,3.9136,5.46097,0,3.00786,3.71194,1.78374,0,16.4979,3.71194,15.321,1.52871,0,48.2,41.68,33.8,12.3485
1,3,14,0,0,0,0,0,0,0,0,0,0,0,0,10.6873,1.46588,2.70403,0,0,0.337221,1.84674,0,0,0.337221,2.39722,0,0,48.2,41.68,33.8,13.1848
1,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79966,0,0,0,1.42565,0,0,0,1.85853,0,0.37863,48.38,41.77,33.8,11.1387
1,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12286,0,0,2.98689,0,0,0,2.98689,0.765795,0,6.20578,49.82,42.44,33.62,19.9024
1,3,17,0,0,1.08002,0,0,0,1.07948,0,0,0,0,0,14.0786,2.3257,3.65226,0,11.7748,2.41357,3.61847,0,0,2.41357,0,0,9.35477,48.56,41.6,33.08,51.2551
1,3,18,8.1912,1.95095,1.99546,0,7.93522,1.70695,2.00392,0,0,1.70695,0,0,7.32709,9.45439,4.66751,0,5.63145,4.78008,5.44174,0,3.83962,4.78008,0.591822,0,3.57295,47.12,40.87,33.08,50.2972
1,3,19,0.589664,1.33636,0,0,0.255975,0.791251,0,0,0,0.791251,0,0,13.7658,8.49559,4.80185,0,17.4063,5.23382,4.70726,0,8.44717,5.23382,1.745,0,2.68506,46.22,40.67,33.8,23.2109
1,3,20,0,0,0,0,0,0,0,0,0,0,0.21608,0,0,11.3837,2.49489,0,5.63145,2.12446,3.64405,0,0,2.12446,1.82754,0,0.830867,44.06,39.57,33.8,6.8162
1,3,21,0,0,0,0,0,0,0,0,0,0,1.77729,0,0,0.350619,3.66732,0,0,0,2.47275,0,0,0,1.51888,0,0,39.2,36.96,33.98,9.02024
1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,6.1434,0,3.90276,0,6.1434,3.1372,0.543633,0,0,3.1372,0,0,0,39.02,37.42,35.42,19.069
1,3,23,0,0,0,0,0,0,0,0,0,0,0,0,7.40349,0,3.61156,0,7.40698,1.69515,0,0,0,1.69515,0,0,0.033957,37.4,35.9,33.8,1.03948
1,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45171,1.24818,0,0,6.22259,0,0,0,6.22259,0,0,0,37.22,35.81,33.8,9.57511
1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3319,1.87027,0,0,5.52554,0.143353,0,0,5.52554,0,0,0,35.42,34.67,33.62,1.12455
1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05199,2.66749,0,0,0.122614,1.76634,0,0,0.122614,0,0,0,33.8,33.12,32.18,0.36656
1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27389,0,0,0.339005,1.84192,0,0,0.339005,0,0,0,33.8,33.8,33.8,0
1,4,4,0,0,0,0,10.2727,0,0,3.15769,0,0,0,0,0,4.58097,0,0,74.7679,3.78283,14.8786,0,0,3.78283,0,0,0,33.62,33.54,33.44,0
1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81709,0.536465,0,11.1686,0.269424,15.3258,0,0,0.269424,0,0,0,32.18,31.51,30.56,0
1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,7.1673,0,1.84012,0,0,0,15.7086,0,0,0,0,0,0.249074,33.8,33.05,32,4.29942
1,4,7,0,0,0,0,0,0.600208,0,0,0,0.600208,0,0,22.0355,0,2.56903,0,0,0,0,0,10.7509,0,1.27793,0,0,33.44,32.84,32,55.9737
1,4,8,0,1.48326,0,0,0,0.664522,0,0,0,0.664522,0,0,21.5019,0,4.10485,0,14.3346,0,2.02343,0,14.8465,0,2.70655,0,0,30.56,30.49,30.38,84.3692
1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,34.5746,6.2993,6.82554,0,10.239,4.46006,3.50881,0,15.3585,4.46006,7.01083,0,0,32.36,31.76,30.92,59.2932
1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,25.3581,13.0784,5.24591,0,12.7987,10.0619,4.00303,0,22.2698,10.0619,8.74543,0,0,36.5,36.09,35.6,66.2565
1,4,11,0,0,0,0,0,0,0,0,11.7942,0,3.34646,0,27.3813,13.9405,7.78233,0,0,8.0951,4.28315,0,104.566,8.0951,12.3695,19.0366,0,42.98,39.66,35.6,31.3912
1,4,12,0,0,0,0,0,0,0,0,0,0,0.444708,0,17.8506,10.7339,7.42032,0,1.53585,3.47232,5.40168,0,45.047,3.47232,14.8888,0,0,44.78,40.65,35.78,40.6343
1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,19.721,3.72888,8.40173,0,24.8296,1.78566,2.98971,0,12.3273,1.78566,13.8608,4.53929,0,46.4,42.09,37.22,48.7107
1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,11.1312,3.79261,7.0769,0,11.7748,5.16508,2.29645,0,0,5.16508,5.16747,0.00178916,0.237672,46.4,41.48,35.78,43.8138
1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,5.55691,3.5296,0,15.3585,6.86983,3.46422,0,12.5428,6.86983,3.49378,0,1.27977,46.58,42.34,37.58,34.2133
1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,3.99046,2.49033,3.60483,0,3.21464,3.59563,3.6046,0,0,3.59563,3.63187,0,1.50624,48.38,43.95,39.2,10.2045
1,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61955,0,12.2868,0,5.10551,0,0,0,3.76505,0,1.89046,49.1,44.37,39.38,24.3799
1,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74674,0,0,0,3.71836,0,0,0,0.986207,0,0,48.02,43.3,38.12,10.5494
1,4,19,0,1.38971,0,0,0,0.166671,0,0,0,0.166671,0,0,0,0,3.68612,0,0,0,3.17692,0,0,0,0,0,2.05481,46.22,42,37.22,17.961
1,4,20,0,0.700879,1.48519,0,0,1.63016,0,0,0,1.63016,0,0,12.5428,0.420845,2.87541,0,6.1434,0.915116,0.673062,0,0,0.915116,0.637155,0,0,44.6,40.56,35.78,46.7641
1,4,21,0,0,1.42685,0,0,0,0,0,0,0,0,0,18.3891,5.24254,3.11136,0,9.2151,4.06624,1.74661,0,0,4.06624,1.8091,0,0,44.6,41.17,37.22,23.0385
1,4,22,0,0,0,0,0,0,0,0,0,0,0,0,11.2629,4.68132,3.62728,0,11.2629,2.05813,1.76112,0,20.222,2.05813,3.06687,0,0,44.6,40.48,35.6,40.9733
1,4,23,0,0,0,0,0,0,0,0,0,0,0,0,16.0835,8.75816,2.22877,0,15.8313,7.66646,1.71276,0,17.9182,7.66646,3.57492,0,0,44.06,40.16,35.42,37.6354
1,4,24,0,0,0,0,0,0,0,0,0,0,0,0,8.54887,8.9474,1.73527,0,20.788,9.84188,1.73984,0,0,9.84188,3.67458,0,0,39.74,37.18,33.8,7.35681
1,5,1,0,0,0,0,0,0,2.08116,0,0,0,0,0,0,8.08059,1.79733,0,0,4.61369,1.80246,0,0,4.61369,2.63795,0,1.89782,44.24,39.73,33.98,0.130033
1,5,2,0,0,0,0,0,0,0.607435,0,0,0,0,0,0,5.80822,4.69042,0,0,2.2156,1.86098,0,0,2.2156,0,0,0,41,38.55,35.6,0.0619514
1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3565,4.79386,0,0,0,0.89565,0,0,0,0,0,0,40.82,38.45,35.6,0.0735577
1,5,4,0,0,0,0,0,0,0,2.64061,0,0,0,0,0,0,0.747921,0,89.6467,0,14.7532,0,0,0,0,0,0,39.2,37.52,35.42,0
1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.438,0,14.307,0,15.2177,0,0,0,0,0,0,39.2,36.89,33.8,0.0367789
1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06522,0,0,0,14.731,0,0,0,0,0,0,38.84,36.69,33.8,0.0367789
1,5,7,6.91132,1.48129,0.883194,0,5.37547,1.087,0.803793,0,5.37547,1.087,0.901711,0,0,3.03987,1.75514,0,0,6.19814,0.127005,0,0,6.19814,0.706669,0,38.0382,35.6,34.85,33.8,1.10656
1,5,8,15.3585,4.42308,1.53119,4.64177,13.4998,3.25581,2.6011,0,12.8316,3.25581,2.51597,0,4.35158,2.94551,0,0,0,0,0,0,0,0,2.12797,0,10.7017,35.96,34.98,33.62,30.7957
1,5,9,5.23306,3.31721,2.90339,0,0,1.78415,2.36186,0,0,1.78415,2.94418,0,13.808,0,2.42178,0,0,2.63485,0,0,0,2.63485,1.73525,0,0.563118,39.74,36.55,32.18,14.1044
1,5,10,0,0,0.0423982,0,0,0,0,0,0,0,0,0,0,2.00057,2.3034,0,12.2868,0,0,0,0,0,2.6468,0,10.8561,44.96,40.03,33.8,8.15125
1,5,11,8.70315,0.791877,1.56661,0,8.70315,1.13688,1.56532,0,15.3585,1.13688,2.34169,2.60324,0,1.57572,2.16858,0,0,0.711676,0,0,73.9693,0.711676,15.1503,0,9.81361,48.56,41.87,33.8,4.03502
1,5,12,0.473426,1.71419,1.31516,0,0.505146,1.05246,1.3307,0,2.21757,1.05246,2.89241,0,0,3.81235,2.68895,0,0,3.35686,0,0,11.9044,3.35686,15.5734,0,0,51.98,43.65,33.8,0.590798
1,5,13,4.60755,0.815853,1.12528,0,4.60755,0.757204,1.12528,0,6.1434,0.757204,1.31033,0,0,2.52016,0,0,0,1.86286,0,0,0,1.86286,14.0627,0,21.5711,53.78,44.44,33.62,6.54386
1,5,14,5.53634,1.89767,2.1025,0,5.53634,1.67687,2.1025,0,0,1.67687,0.732042,0,0,2.71217,0,0,0,2.40363,0,0,0,2.40363,0.0322699,0,1.71704,55.4,44.66,32,3.59503
1,5,15,3.58365,0,0.691758,0,3.58365,0,0.691758,0,0,0,0.578578,0,7.42327,0,0.595226,0,0,0,0.461592,0,4.86352,0,0,0,17.3705,55.4,44.65,32,54.0818
1,5,16,3.97705,0,1.76952,0,3.97705,0,1.76952,0,0,0,1.41321,0,28.1573,0,4.89503,0,0.767925,0,1.78627,0,9.47107,0,0,0,0.0578341,55.4,44.65,32,18.3565
1,5,17,0,0,0,0,0,0,0,0,0,0,0,0,9.31129,0.631764,4.22762,0,12.2868,1.02455,1.84396,0,0,1.02455,0.404017,0,2.1779,54.14,44.17,32.36,5.77955
1,5,18,0,2.84884,0,0,0,2.43582,0,0,7.67925,2.43582,0,0,0,2.93048,3.03461,0,0,2.02249,1.30123,0,0,2.02249,1.78339,0,3.62667,51.44,42.67,32,6.33371
1,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93089,3.36174,0,0,5.9918,0.314717,0,0,5.9918,1.86809,0,0.298733,48.02,40.85,31.82,10.8711
1,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1806,1.95114,0,0,4.33372,1.73276,0,0,4.33372,0.543016,0,7.87508,46.22,38.74,28.76,28.4053
1,5,21,0,0,2.30137,0,0,0,2.30137,0,0,0,0,0,0,2.77531,0.749137,0,0,0.409521,1.78178,0,0,0.409521,0,0,0.416297,44.6,38.63,30.74,2.40648
1,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7268,0,0,0,1.84824,0,0,0,0,0,0,44.6,39.77,33.62,10.1814
1,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02029,0,0,0,1.19744,0,0,0,0,0,0.237648,44.78,39.29,32.18,8.63626
1,5,24,11.2629,2.58797,1.73423,0,11.2629,2.23037,1.73421,0,10.495,2.23037,1.85252,0,0,0.991575,1.80317,0,0,3.82822,0,0,0,3.82822,0,0,25.2028,46.4,40.75,33.8,10.2698
1,6,1,6.17185,1.9447,1.86163,0,6.17185,1.43735,1.86177,0,3.02296,1.43735,2.88585,0,7.93522,3.82466,1.87196,0,0,4.37159,0,0,0,4.37159,0,0,0,46.4,40.82,33.98,9.59115
1,6,2,0,0,0,0,0,0,0,0,0,0,0.508916,0,5.57878,5.52007,0.437773,0,0,1.01744,0,0,0,1.01744,0,0,0,46.22,41.37,35.78,0
1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16533,0,0,0,1.26637,0,0,0,1.26637,0,0,0,44.6,41.24,37.4,0.229292
1,6,4,0,0,0,0,8.54953,0,0,2.67915,0,0,0,0,0,0,0.598652,0,46.0755,0,14.9273,0,0,0,0,0,0,44.6,41.24,37.4,0.195757
1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956272,1.84816,0,16.5853,1.94833,14.9477,0,0,1.94833,0,0,0,44.6,41.23,37.4,0.0700549
1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4279,2.66975,0,0,0.0486802,13.6432,0,0,0.0486802,1.61668,0,0.318196,44.6,41.23,37.4,14.9351
1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23063,0,0,0,0.095857,0,0,0,1.82319,0,0,44.6,41.23,37.4,30.1828
1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,5.63145,0,2.78905,0,0,0,0,0,0,0,1.68286,0,5.98422,44.78,41.32,37.4,15.5396
1,6,9,0,0,2.58519,0,0,0,0,0,0,0,2.55217,0,24.3995,0,3.67569,0,0,0.797812,0,0,2.0478,0.797812,0,0,8.57199,46.4,42.15,37.4,14.7334
1,6,10,13.1074,3.41884,1.98379,0,8.1912,2.97083,2.36413,0,13.1206,2.97083,1.98379,0,33.6547,7.65379,2.86681,0,0,6.80381,0,0,14.5906,6.80381,0,0,13.8483,46.58,42.24,37.4,57.3656
