Mon,Day,Hr,Dhw_CZ1_ERWH_SF_bc,Dhw_CZ1_HPWH_SF_bc,Dhw_CZ1_HPWH_bu_SF_bc,Dhw_CZ1_HPWH_bu2_SF_bc,Dhw_CZ1_ERWH_SF_3_to_6,Dhw_CZ1_HPWH_SF_3_to_6,Dhw_CZ1_HPWH_bu_SF_3_to_6,Dhw_CZ1_HPWH_bu2_SF_3_to_6,Dhw_CZ1_ERWH_SF_10_to_1,Dhw_CZ1_HPWH_SF_10_to_1,Dhw_CZ1_HPWH_bu_SF_10_to_1,Dhw_CZ1_HPWH_bu2_SF_10_to_1,Dhw_CZ1_NG,Dry Bulb,Wet Bulb,Dew Point
1,3,23,1.72011,0,6.79326,0,0,0,0,0,0,0,0,0,1.06025,39.38,38.56,37.58
1,3,24,0,0,3.18538,0,0,0,0,0,0,0,0,0,9.76565,40.1,39.28,38.3
1,4,1,0,6.52561,1.80845,0,0,2.08444,0.400531,0,0,2.08444,1.48289,0,1.13945,39.2,39.2,39.2
1,4,2,0,0.672672,0.40421,0,0,0.362687,1.7694,0,0,0.362687,1.82326,0,0.373437,39.2,38.38,37.4
1,4,3,0,0,1.39619,0,0,2.76607,1.84502,0,0,2.76607,1.73918,0,0,39.2,38.38,37.4
1,4,4,0,1.65801,1.85383,0,75.5273,3.04247,14.791,0,0,3.04247,1.84846,0,0,39.2,38.38,37.4
1,4,5,0,4.22615,0.484188,0,14.0821,1.70772,15.262,0,0,1.70772,0.658805,0,0,39.2,38.63,37.94
1,4,6,0,0,1.42119,0,0,0,14.9201,0,0,0,0,0,4.37509,39.02,38.28,37.4
1,4,7,11.5189,0,2.01959,0,0,1.57684,0.0565055,0,11.2629,1.57684,1.28935,0,57.2241,37.58,37.5,37.4
1,4,8,35.3179,0,3.77505,0,17.9182,0.425029,2.08466,0,16.8943,0.425029,2.84932,0,86.6516,39.2,38.38,37.4
1,4,9,17.4536,5.04878,3.0518,3.10583,16.3824,6.33599,3.46595,0,15.3585,6.33599,5.01315,2.86692,60.8997,39.74,39.08,38.3
1,4,10,26.1095,13.1181,2.50022,14.2141,12.0308,9.78143,4.00616,0,26.8774,9.78143,4.95852,18.0535,68.0723,41,40.17,39.2
1,4,11,43.6146,11.6707,5.2113,14.3346,7.42327,8.15806,4.86957,0,106.242,8.15806,11.7445,23.6038,32.3128,44.78,42.1,39.2
1,4,12,12.504,10.6537,4.9496,1.48174,2.55975,4.43652,5.39475,0,49.4157,4.43652,13.0783,14.3346,41.4955,46.4,42.93,39.2
1,4,13,7.67925,6.60869,5.94626,0,17.4063,2.07196,5.51416,0,15.5574,2.07196,12.4257,2.00952,49.8593,46.4,43.77,41
1,4,14,10.6738,5.41758,6.56167,0,11.0069,3.19798,5.35457,0,0.51195,3.19798,3.54613,1.23491,45.0594,46.58,42.17,37.22
1,4,15,15.3585,3.79071,6.88661,0,15.3585,3.3661,3.56551,0,13.5667,3.3661,3.50179,0,34.819,46.94,42.28,37.04
1,4,16,5.41391,2.87094,5.33494,0,17.0631,1.67526,3.05607,0,0,1.67526,3.6476,0,10.3745,47.12,42.6,37.58
1,4,17,14.0786,0,5.43821,0,13.5667,4.8626,3.49297,0,0,4.8626,2.95374,0,25.031,47.12,43.21,39.02
1,4,18,1.80076,0,5.61562,0,0,2.7522,2.91431,0,0,2.7522,0.791865,0,10.718,46.4,43.4,40.28
1,4,19,0,0,3.52576,0,0,2.53801,1.88141,0,0,2.53801,0,0,18.2638,46.04,43.6,41
1,4,20,6.39937,0,1.96871,0,6.1434,1.09045,0.886876,0,3.83962,1.09045,0.653755,0,47.8769,42.62,41.74,40.82
1,4,21,13.7581,3.94158,3.59731,0,11.5189,1.45628,1.72869,0,6.39937,1.45628,1.77552,0,23.4218,41.18,40.26,39.2
1,4,22,15.3585,8.888,2.70047,0,15.3585,2.7705,3.17519,0,10.7509,2.7705,3.0279,0,41.8504,42.8,41.09,39.2
1,4,23,12.5665,7.96042,1.68735,0,12.5716,7.64795,3.48203,0,14.3346,7.64795,3.53441,0,38.3557,42.62,40.92,39.02
1,4,24,9.85658,11.695,1.99787,0,9.48194,7.36954,3.57413,0,6.91132,7.36954,3.63395,0,7.47583,40.82,39.26,37.4
1,5,1,0,7.20687,3.53595,0,0,4.7796,2.74985,0,0,4.7796,2.66157,0,0.132337,39.2,38.38,37.4
1,5,2,0,4.63183,5.29191,0,0,2.72322,1.83014,0,0,2.72322,3.27314,0,0.0630489,39.02,38.2,37.22
1,5,3,0,0,5.58348,0,0,0,1.8735,0,0,0,1.84154,0,0.0749321,37.22,36.44,35.42
1,5,4,0,2.64386,2.40345,0,89.7203,0.634206,14.8362,0,0,0.634206,0.722899,0,0,35.78,35.03,33.98
1,5,5,0,0.77846,0.606408,0,16.2719,0.988075,15.2911,0,0,0.988075,0.364305,0,0.0374661,37.22,36.44,35.42
1,5,6,0,0,0.798072,0,0,0,15.6872,0,0,0,1.86439,0,0.0374661,35.6,34.85,33.8
1,5,7,0,2.49964,2.32209,0,0,5.83411,0,0,0,5.83411,0.207575,0,1.12196,35.6,34.85,33.8
1,5,8,4.60755,0.794262,1.36325,0,0,2.51459,0,0,0,2.51459,0.649925,0,31.6639,35.78,34.8,33.44
1,5,9,15.3585,2.77005,1.77248,0,7.67925,3.8163,0,0,0,3.8163,1.72337,0,14.3504,37.58,36,33.8
1,5,10,0.539976,3.08642,1.81867,0,7.1673,0.321739,1.5565,0,12.0308,0.321739,1.76633,0,8.29823,39.74,37.24,33.98
1,5,11,0,2.29646,3.48109,0,0,0,1.85639,0,58.6931,0,15.2149,0,4.09782,44.78,40.63,35.78
1,5,12,0,2.69829,0.451984,0,0,0,0.574838,0,8.43106,0,15.6258,0,0.600938,46.58,42.17,37.22
1,5,13,0,2.67843,0,0,0,0,0,0,0,0,13.9412,0,6.64338,48.56,42.56,35.78
1,5,14,0,0.985471,0,0,0,2.46379,0,0,0,2.46379,0,0,3.65372,51.44,44.81,37.76
1,5,15,8.95912,1.75704,0.616747,0,4.0956,0,0.515717,0,5.37547,0,0,0,55.3549,48.38,44.79,41.18
1,5,16,37.1164,0,4.91553,0,7.67925,1.28642,1.77629,0,10.495,1.28642,0.0860086,0,18.6097,49.82,46.22,42.8
1,5,17,18.1982,0.865985,4.61641,0,0,4.23294,1.8331,0,0,4.23294,1.75929,0,5.84977,48.92,46.28,43.88
1,5,18,0,3.46374,3.71221,0,0,4.19382,1.9011,0,0,4.19382,1.83986,0,6.41097,48.2,45.93,43.88
1,5,19,0,8.08095,2.92282,0,0,3.60382,0.0321584,0,0,3.60382,1.17225,0,11.0514,48.02,46.13,44.42
1,5,20,0,1.19306,3.71339,0,0,1.3745,0,0,0,1.3745,0,0,29.0729,46.4,44.59,42.8
1,5,21,0.51195,0,1.70849,0,0,1.60195,0,0,0,1.60195,0,0,2.45139,46.4,44.51,42.62
1,5,22,12.1283,2.08555,1.76795,0,0,0,0,0,0,0,0,0,10.3376,46.22,43.76,41.18
1,5,23,0,1.33654,1.85426,0,0,2.89493,0,0,0,2.89493,0,0,8.7682,44.6,43.73,42.8
1,5,24,0,1.71736,0.972655,0,0,3.29286,0,0,0,3.29286,0,0,10.4284,44.6,43.65,42.62
1,6,1,0,6.8534,0,0,0,0.0558282,0,0,0,0.0558282,0,0,9.81864,44.6,42.92,41.18
1,6,2,0,3.66134,0,0,0,1.96371,0,0,0,1.96371,0,0,0,44.6,43.73,42.8
1,6,3,0,1.57122,0,0,0,1.26602,0,0,0,1.26602,0,0,0.233274,44.6,43.73,42.8
1,6,4,0,0,1.01637,0,46.0755,0,14.7598,0,0,0,0,0,0.199346,44.78,43.82,42.8
1,6,5,0,0,3.66881,0,21.6734,2.15415,15.2449,0,0,2.15415,0,0,0.0708193,46.58,44.51,42.44
1,6,6,0,2.27491,2.85717,0,0,1.47602,13.897,0,14.5906,1.47602,1.65186,0,15.3512,48.02,43.82,39.38
1,6,7,0.255975,0,2.5148,0,0,0,1.37882,0,0.51195,0,1.80104,0,30.9996,46.76,44.01,41.18
1,6,8,25.5975,0,2.71737,0,0,0,0,0,0,0,1.87951,0,15.7836,49.82,46.2,42.8
1,6,9,21.0813,0.556819,1.19743,0,0,2.9819,0,0,2.55975,2.9819,0.484138,0,15.0414,48.38,45.52,42.8
1,6,10,25.7095,6.33213,3.52573,0,0,5.76199,0,0,20.6611,5.76199,0,0,58.6514,50.18,46.46,42.98
1,6,11,11.4666,6.4936,3.43431,0,3.32768,2.57749,0,0,121.259,2.57749,14.5605,0,34.7158,52.16,48.08,44.42
1,6,12,33.3298,9.40242,5.22039,0,9.2151,3.47954,0.281867,0,16.2078,3.47954,14.9256,0,52.3614,55.58,48.86,42.8
1,6,13,16.0631,1.99617,3.46653,0,18.6862,6.43344,1.66775,0,15.3585,6.43344,15.2224,0,26.2057,57.02,49.65,43.16
1,6,14,7.80863,3.42904,3.59853,0,12.7987,5.47236,1.73181,0,0,5.47236,3.79481,0,11.6088,55.22,50.3,46.22
1,6,15,2.81573,3.6988,3.89941,0,1.53585,2.37111,2.08049,0,0,2.37111,1.86686,0,36.5662,53.6,48.79,44.6
1,6,16,12.6562,4.15218,3.56957,0,9.72705,2.86632,3.99928,0,0,2.86632,0.606821,0,2.77164,53.42,48.8,44.78
1,6,17,0,3.54945,4.87273,0,0,2.44543,5.4959,0,0,2.44543,0.200176,0,8.43359,52.7,48.57,44.96
1,6,18,0,0,6.59418,0,0,1.17047,3.97838,0,0,1.17047,1.74596,0,9.92113,52.88,48.38,44.42
1,6,19,6.91132,0,3.40972,0,6.65535,3.34513,1.61559,0,0,3.34513,1.81851,0,39.7598,53.42,47.9,42.8
1,6,20,7.15451,0,2.22484,0,6.1434,2.30173,0.420631,0,4.86352,2.30173,2.33899,0,30.854,51.98,46.8,41.9
1,6,21,5.37547,5.33804,4.6092,0,0,4.20326,1.70935,0,28.6692,4.20326,2.31848,0,24.8608,53.42,44.97,35.96
1,6,22,13.6423,5.72078,3.93695,0,2.81573,0.995952,1.88224,0,7.42327,0.995952,1.76478,0,25.2235,51.44,45.46,39.56
1,6,23,14.004,2.62501,3.65214,0,13.6932,0.910679,3.52703,0,0,0.910679,1.76781,0,10.7997,48.2,45.26,42.44
1,6,24,13.8226,1.92572,3.02548,0,0,0,3.65908,0,0,0,1.83835,0,12.6571,48.2,43.89,39.38
1,7,1,1.00112,0,3.39336,0,0,0,2.94552,0,0,0,1.68166,0,0,48.2,44.52,40.82
1,7,2,0,1.79198,0.312821,0,10.7509,2.20033,1.18475,0,0,2.20033,0,0,10.4034,48.38,43.97,39.38
1,7,3,0,6.13351,1.25208,0,4.0956,3.48829,1.79439,0,0,3.48829,0,0,4.85914,49.64,45.44,41.36
1,7,4,0,1.05949,1.53125,0,87.8232,6.16839,14.8673,0,0,6.16839,0,0,0,46.58,45.53,44.6
1,7,5,0,3.64919,0,0,31.467,2.24776,15.3164,0,0,2.24776,0,0,0,48.38,46.38,44.6
1,7,6,0,5.79599,1.69572,0,3.94939,2.49524,15.6256,0,0,2.49524,0,0,1.08124,50.18,47.14,44.42
1,7,7,0,2.95982,1.83859,0,0,1.60825,0.0954674,0,0,1.60825,0.643168,0,10.1113,51.8,47.13,42.8
1,7,8,3.58365,0,3.56055,0,0,0.109844,0.057258,0,10.7509,0.109844,2.92304,0,121.756,51.8,47.13,42.8
1,7,9,42.3603,0,5.23245,0,0,4.49862,1.76395,0,15.9861,4.49862,7.07093,0,17.6123,51.98,47.3,42.98
1,7,10,0,0,6.7671,0,0,3.06645,1.86355,0,0,3.06645,5.50067,0,8.66615,53.6,48.79,44.6
1,7,11,0,0.93579,6.41766,0,0,1.01317,0.384018,0,72.0587,1.01317,14.0343,6.70952,0.796328,53.78,48.88,44.6
1,7,12,0,8.39619,0.592494,0,0,6.33632,0,0,19.278,6.33632,15.363,0,1.45891,55.58,49.67,44.6
1,7,13,0,7.9696,2.43172,0,0,1.71471,0,0,1.93986,1.71471,15.8104,0,3.4158,57.38,50.46,44.6
1,7,14,4.0956,0.363562,3.74054,0,0,0,0,0,0,0,0,0,12.1823,59.18,51.25,44.6
1,7,15,14.1884,0,1.14362,0,0,0,0,0,0,0,0,0,7.46027,60.62,51.97,44.78
1,7,16,10.7109,0,0,0,31.229,0.422179,2.43062,0,0,0.422179,0,0,53.3662,58.82,51.97,46.4
1,7,17,0,6.32928,1.11047,0,4.60755,4.62243,3.63532,0,0,4.62243,0,0,6.20173,57.74,51.7,46.76
1,7,18,0,3.7776,0.393422,0,0,4.66454,2.65733,0,0,4.66454,0,0,4.85506,57.2,51.26,46.4
1,7,19,0,0.43525,0,0,12.7987,0.50761,0,0,0,0.50761,0,0,17.0597,57.2,51.26,46.4
1,7,20,0,0,0.69557,0,2.0478,3.10999,0,0,0,3.10999,0,0,4.95654,57.02,51.27,46.58
1,7,21,0,3.78142,1.86592,0,0,0,0,0,0,0,0,0,8.75345,55.22,51.29,48.2
1,7,22,0,0.721051,0.710178,0,0,0.220659,0,0,0,0.220659,0,0,2.6311,53.78,50.65,48.2
1,7,23,25.3415,0,5.82706,0,0,5.25744,2.82313,0,0,5.25744,1.35672,0,54.4727,55.58,51.44,48.2
1,7,24,9.42962,0,9.20638,0,0,3.90215,3.57762,0,0,3.90215,1.81504,0,0.414634,57.2,52.15,48.2
1,8,1,0,6.04028,5.02894,0,0,0.581503,3.34646,0,0,0.581503,1.48146,0,0.432291,57.2,52.15,48.2
1,8,2,0,9.47814,0.626088,0,0,8.08896,3.12383,0,0,8.08896,0,0,0.205955,57.02,52.08,48.2
1,8,3,0,5.73979,0.92408,0,0,1.89381,1.87626,0,0,1.89381,0,0,0,55.58,51.45,48.2
1,8,4,0,1.16325,1.43814,0,58.4633,1.62006,15.1269,0,0,1.62006,0,0,0,57.2,52.15,48.2
1,8,5,0,0,0,0,9.82182,0,15.52,0,0,0,0,0,0,57.2,52.15,48.2
1,8,6,0,0,0.814787,0,0,0,13.9584,0,0,0,0,0,0.493012,57.38,52.13,48.02
1,8,7,0.767925,0,0.863802,0,0,0,0,0,0,0,0.028428,0,19.7742,59.18,52.21,46.58
1,8,8,15.3585,0,2.50761,0,0.51195,0,0,0,11.0069,0,1.71572,0,22.4544,60.62,53.55,48.2
1,8,9,15.3961,2.07757,4.62738,0,19.1981,4.12463,0.800062,0,14.8465,4.12463,2.76955,0,63.2196,58.82,52.72,48.02
1,8,10,14.8359,3.17969,5.46799,0,6.65535,2.39363,1.77971,0,15.8704,2.39363,4.07568,0,20.7254,57.56,51.63,46.76
1,8,11,0,2.66014,2.64254,0,0,1.54211,1.85362,0,46.0666,1.54211,13.9107,7.17332,8.33407,60.8,54.56,50
1,8,12,0,3.36995,1.80651,0,0,3.25534,1.01634,0,12.156,3.25534,15.2781,0,1.79814,60.8,54.74,50.36
1,8,13,0,2.67485,2.05572,0,0,2.45642,0,0,0,2.45642,15.7673,0,0.963771,60.26,56.59,54.14
1,8,14,0,0.378101,6.48664,0,0,2.38752,0,0,0,2.38752,0.701494,0,7.48326,59,56.81,55.4
1,8,15,0,4.4813,1.00368,0,0,5.23341,0,0,0,5.23341,0,0,8.7375,59,56.8,55.4
1,8,16,8.70315,7.71014,0,0,0,3.98069,0,0,0,3.98069,0,0,24.6462,60.8,56.5,53.6
1,8,17,28.2678,0.364619,2.10236,0,3.83962,0,0.955772,0,0,0,0,0,37.7306,60.98,56.47,53.42
1,8,18,19.3252,0,2.86447,0,14.0786,0,2.45175,0,0,0,0,0,10.3904,60.8,56.5,53.6
1,8,19,0,0,4.93975,0,7.67925,1.14135,3.62704,0,0,1.14135,1.19642,0,4.21303,60.8,56.4,53.42
1,8,20,0,1.57565,3.34734,0,0,0.481309,3.17175,0,3.83962,0.481309,1.82471,0,5.0591,60.44,54.88,50.9
1,8,21,0,0,0.732894,0,0,0,0.404138,0,8.44717,0,1.42473,0,7.18289,57.38,50.37,44.42
1,8,22,0,0,0,0,0,0,0,0,0,0,0,0,5.26994,59.18,50.51,42.98
1,8,23,0,1.72519,0.314573,0,0,1.8275,0,0,0,1.8275,0,0,1.33216,60.98,51.87,44.24
1,8,24,0,3.68686,1.37259,0,0,3.3442,0,0,0,3.3442,0,0,4.59249,62.78,50.85,40.1
1,9,1,0,0,0,0,0,0.580889,0,0,0,0.580889,0,0,0.388582,64.4,49.32,33.8
1,9,2,10.7509,0.292276,1.43204,0,0,2.49997,0,0,0,2.49997,0,0,9.86252,64.04,49.05,33.44
1,9,3,7.4418,7.77492,3.73746,0,0,6.26493,0,0,0,6.26493,0,0,4.87083,60.98,46.56,30.2
1,9,4,0,3.79655,2.54278,0,61.434,3.22634,15.0745,0,0,3.22634,0,0,0.0650916,62.6,46.7,28.4
1,9,5,0,1.9955,0,0,13.1251,0,15.4964,0,0,0,0,0,0,62.6,46,26.06
1,9,6,0,1.34436,1.1072,0,0,1.83361,14.1426,0,0,1.83361,0,0,0.634024,62.6,44.77,21.38
1,9,7,0,1.86758,2.33626,0,0,1.4936,0,0,0,1.4936,0,0,6.16949,62.24,45.09,23.36
1,9,8,6.39937,1.40934,2.0722,0,0,1.52311,0,0,12.2868,1.52311,1.23862,0,83.7222,58.82,48.17,37.58
1,9,9,40.4441,0.45175,4.18092,0,12.2868,0.53105,1.14177,0,35.3246,0.53105,4.92065,0,116.685,56.84,48.18,39.92
1,9,10,31.348,5.99267,5.1833,0,24.3176,5.0757,3.52789,0,26.0339,5.0757,6.61891,0,10.1534,53.78,48.97,44.78
1,9,11,8.98572,6.31439,5.39016,0,0,5.89753,3.69421,0,71.4497,5.89753,14.7191,0,18.7733,55.4,50.48,46.4
1,9,12,13.5581,1.16751,4.75053,0,0,2.45511,2.12976,0,22.4026,2.45511,15.184,0,5.57307,55.22,50.57,46.76
1,9,13,13.1297,1.05006,7.27543,0,0,4.49025,0,0,3.5859,4.49025,14.9096,0,8.1965,53.6,51.49,49.82
1,9,14,0,5.37862,5.36997,0,0,4.91237,0,0,0,4.91237,0.542984,0,4.69746,53.78,50.66,48.2
